20. ROUND	Orebro - Hammarby	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/orebro-hammarby/ClkrVueN/	Sundsvall - Kalmar	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sundsvall-kalmar/MadVXsB4/	Djurgarden - Halmstad	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/djurgarden-halmstad/IRkvWLuH/	Goteborg - Hacken	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ifk-goteborg-hacken/vyizX1QA/	Ostersunds - AIK	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ostersunds-aik/lnbNZ3th/	Sirius - Norrkoping	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sirius-norrkoping/zqfJzpRo/	AFC Eskilstuna - Malmo FF	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/afc-eskilstuna-malmo-ff/YwGzC0lo/	Jonkopings - Elfsborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/jonkopings-elfsborg/r9cRYNeb/
19. ROUND	Elfsborg - Goteborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/elfsborg-ifk-goteborg/pEV0I2BH/	Hacken - Sundsvall	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hacken-sundsvall/2ktdJrdB/	AIK - AFC Eskilstuna	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/aik-afc-eskilstuna/WUT8GttU/	Hammarby - Ostersunds	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hammarby-ostersunds/fPxlL4Rb/	Jonkopings - Orebro	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/jonkopings-orebro/GYwpMpCh/	Norrkoping - Djurgarden	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/norrkoping-djurgarden/lnxhKOt5/	Halmstad - Sirius	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/halmstad-sirius/bcquNQdn/	Malmo FF - Kalmar	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/malmo-ff-kalmar/O4U4HMQN/
9. ROUND	Goteborg - AIK	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ifk-goteborg-aik/WEuFOOF0/														
18. ROUND	Djurgarden - Malmo FF	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/djurgarden-malmo-ff/8UXTF9kJ/	Norrkoping - AFC Eskilstuna	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/norrkoping-afc-eskilstuna/SKPLHVK6/	Hammarby - Hacken	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hammarby-hacken/KfMDJijf/	Kalmar - Goteborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/kalmar-ifk-goteborg/AqFQGkzD/	Sirius - AIK	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sirius-aik/t4N9KXzl/	Sundsvall - Ostersunds	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sundsvall-ostersunds/lUQHIB50/	Halmstad - Jonkopings	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/halmstad-jonkopings/buY4LDLs/	Orebro - Elfsborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/orebro-elfsborg/K6pyO6st/
17. ROUND	AFC Eskilstuna - Djurgarden	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/afc-eskilstuna-djurgarden/KYpw7E6l/	Hacken - Orebro	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hacken-orebro/lExf3W5D/	AIK - Kalmar	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/aik-kalmar/MJtwQgDQ/	Goteborg - Norrkoping	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ifk-goteborg-norrkoping/l6rVRFrE/	Ostersunds - Halmstad	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ostersunds-halmstad/2czr6YLf/	Elfsborg - Sirius	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/elfsborg-sirius/SdsZQZcK/	Jonkopings - Hammarby	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/jonkopings-hammarby/G0vn5hy1/	Sundsvall - Malmo FF	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sundsvall-malmo-ff/ANwj4Cj7/
16. ROUND	Hammarby - Elfsborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hammarby-elfsborg/2cECjgM7/	Djurgarden - Ostersunds	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/djurgarden-ostersunds/trnZ7fir/	Goteborg - Orebro	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ifk-goteborg-orebro/Sz6bEdEE/	Kalmar - AFC Eskilstuna	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/kalmar-afc-eskilstuna/ljf7CzqR/	Halmstad - Sundsvall	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/halmstad-sundsvall/6VK3hFie/	Malmo FF - Jonkopings	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/malmo-ff-jonkopings/Aae3DGTK/	Sirius - Hacken	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sirius-hacken/O6F8iZ61/		
15. ROUND	Elfsborg - Hammarby	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/elfsborg-hammarby/EXuPacaL/	Jonkopings - Hacken	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/jonkopings-hacken/t6SH1JU8/	AIK - Norrkoping	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/aik-norrkoping/YHMefyNr/	Orebro - Goteborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/orebro-ifk-goteborg/SvMagexk/	Ostersunds - Djurgarden	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ostersunds-djurgarden/2FTD2aF2/	AFC Eskilstuna - Kalmar	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/afc-eskilstuna-kalmar/0AkVwGx2/	Malmo FF - Sirius	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/malmo-ff-sirius/ddVTbHER/	Sundsvall - Halmstad	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sundsvall-halmstad/zssL0wpF/
14. ROUND	Djurgarden - Sundsvall	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/djurgarden-sundsvall/n7oRvdNe/	Goteborg - Halmstad	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ifk-goteborg-halmstad/EgmJtIhq/	Kalmar - AIK	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/kalmar-aik/hpnNux8k/	Norrkoping - Elfsborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/norrkoping-elfsborg/f96nnvVL/	Ostersunds - Jonkopings	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ostersunds-jonkopings/lC3vl009/	Hacken - Malmo FF	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hacken-malmo-ff/Ya5jobpS/	Hammarby - Orebro	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hammarby-orebro/0n7rmKFF/	Sirius - AFC Eskilstuna	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sirius-afc-eskilstuna/6mEZlto3/
13. ROUND	Djurgarden - Kalmar	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/djurgarden-kalmar/vsMmRxgd/	Hacken - Hammarby	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hacken-hammarby/6k5BpRgH/	AIK - Ostersunds	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/aik-ostersunds/0jNqSIwj/	Jonkopings - Goteborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/jonkopings-ifk-goteborg/Yy73nmP4/	Orebro - Norrkoping	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/orebro-norrkoping/SdFVkMVd/	Halmstad - Elfsborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/halmstad-elfsborg/hQk6mT9b/	Malmo FF - AFC Eskilstuna	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/malmo-ff-afc-eskilstuna/IRXvTbOq/	Sundsvall - Sirius	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sundsvall-sirius/CS57o7vB/
12. ROUND	AFC Eskilstuna - AIK	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/afc-eskilstuna-aik/C6UWYTf5/	Hammarby - Djurgarden	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hammarby-djurgarden/tnMmVofU/	Norrkoping - Goteborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/norrkoping-ifk-goteborg/69mfjVPu/	Sirius - Halmstad	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sirius-halmstad/fVJyYmAB/	Jonkopings - Malmo FF	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/jonkopings-malmo-ff/2eNqWRvO/	Kalmar - Orebro	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/kalmar-orebro/EZj2l9fh/	Ostersunds - Sundsvall	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ostersunds-sundsvall/YLIuX7PH/	Elfsborg - Hacken	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/elfsborg-hacken/KCibkkun/
16. ROUND	Norrkoping - AIK	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/norrkoping-aik/G02fFxa8/														
11. ROUND	AIK - Malmo FF	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/aik-malmo-ff/t8DLyWAn/	Hacken - Ostersunds	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hacken-ostersunds/8Kr7I8AO/	Orebro - Sirius	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/orebro-sirius/ELBTZ9ua/	Goteborg - Elfsborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ifk-goteborg-elfsborg/MNWlshmP/	Hammarby - Jonkopings	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hammarby-jonkopings/ChkbKUuC/	Djurgarden - AFC Eskilstuna	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/djurgarden-afc-eskilstuna/KbCPzjQh/	Kalmar - Sundsvall	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/kalmar-sundsvall/OWIGxCet/	Norrkoping - Halmstad	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/norrkoping-halmstad/fHv3JleI/
10. ROUND	Djurgarden - AIK	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/djurgarden-aik/Y1jfLAQ5/	Elfsborg - Jonkopings	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/elfsborg-jonkopings/nohnNWeg/	Sundsvall - Goteborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sundsvall-ifk-goteborg/4M2sOCtm/	AFC Eskilstuna - Hacken	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/afc-eskilstuna-hacken/fmD7UE3J/	Malmo FF - Norrkoping	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/malmo-ff-norrkoping/QyijMjBa/	Sirius - Hammarby	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sirius-hammarby/YwCBTYIP/	Halmstad - Orebro	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/halmstad-orebro/G2sRLMaJ/	Ostersunds - Kalmar	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ostersunds-kalmar/jJbwPhRt/
9. ROUND	Elfsborg - AFC Eskilstuna	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/elfsborg-afc-eskilstuna/rkqJNrV6/	Jonkopings - Djurgarden	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/jonkopings-djurgarden/vH0zW6NQ/	Hacken - Halmstad	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hacken-halmstad/ljjAP40f/	Hammarby - Malmo FF	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hammarby-malmo-ff/tQn2RQVs/	Orebro - Sundsvall	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/orebro-sundsvall/xCrNM2pD/	Ostersunds - Sirius	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ostersunds-sirius/dhBVWn8K/	Norrkoping - Kalmar	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/norrkoping-kalmar/Aai6Qpol/		
8. ROUND	Djurgarden - Goteborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/djurgarden-ifk-goteborg/rk7RXShE/	Halmstad - Hammarby	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/halmstad-hammarby/dKX2VZWF/	Malmo FF - Ostersunds	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/malmo-ff-ostersunds/OYmqB5o1/	Sirius - Elfsborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sirius-elfsborg/jLkyDRGl/	Sundsvall - Jonkopings	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sundsvall-jonkopings/prkuCoWf/	AIK - Orebro	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/aik-orebro/UoJq9qGD/	Kalmar - Hacken	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/kalmar-hacken/jeKuAP07/	AFC Eskilstuna - Norrkoping	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/afc-eskilstuna-norrkoping/xIoXD71r/
7. ROUND	Elfsborg - Malmo FF	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/elfsborg-malmo-ff/lfUfXe23/	Norrkoping - Sundsvall	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/norrkoping-sundsvall/dOm4AYfj/	Goteborg - Kalmar	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ifk-goteborg-kalmar/A3VjYymc/	Jonkopings - AFC Eskilstuna	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/jonkopings-afc-eskilstuna/21l0BEup/	Orebro - Djurgarden	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/orebro-djurgarden/ITYbWFH9/	Ostersunds - Hammarby	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ostersunds-hammarby/0h2YFfXS/	Halmstad - AIK	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/halmstad-aik/rH7TGzIM/	Hacken - Sirius	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hacken-sirius/8bi89hAd/
6. ROUND	Elfsborg - Ostersunds	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/elfsborg-ostersunds/zoH8Lb3i/	Hacken - Goteborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hacken-ifk-goteborg/8vTQdFQj/	Djurgarden - Norrkoping	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/djurgarden-norrkoping/4Q8PHG2G/	Kalmar - Halmstad	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/kalmar-halmstad/d05HJxY3/	Malmo FF - Orebro	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/malmo-ff-orebro/EyGCKIIc/	Sirius - Jonkopings	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sirius-jonkopings/O6if2y3T/	AIK - Sundsvall	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/aik-sundsvall/A39LIdmA/	Hammarby - AFC Eskilstuna	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/hammarby-afc-eskilstuna/UmUMceBp/
5. ROUND	AIK - Sirius	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/aik-sirius/Gtln4cYG/	Halmstad - Djurgarden	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/halmstad-djurgarden/nBaqpxso/	Kalmar - Malmo FF	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/kalmar-malmo-ff/xjkr5wJA/	Norrkoping - Jonkopings	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/norrkoping-jonkopings/tOeZ6alb/	AFC Eskilstuna - Ostersunds	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/afc-eskilstuna-ostersunds/lGwS8LJo/	Goteborg - Hammarby	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/ifk-goteborg-hammarby/KEfw6J34/	Orebro - Hacken	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/orebro-hacken/A3mj3HmN/	Sundsvall - Elfsborg	https://www.betexplorer.com/soccer/sweden/allsvenskan-2017/sundsvall-elfsborg/n1dV7uZi/
