FINAL;Cittadella U19 - Spal U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/cittadella-u19-spal-u19/IaVOJGKF/;Pisa U19 - Benevento U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/pisa-u19-benevento-u19/CMUSIzzM/
FINAL - 2ND LEG;AS Roma U19 - Entella U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/as-roma-u19-entella-u19/h0OXbFrj/
FINAL - 1ST LEG;Entella U19 - AS Roma U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/entella-u19-as-roma-u19/OO6VPlnD/
SEMI-FINALS - 2ND LEG;Entella U19 - Fiorentina U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/entella-u19-fiorentina-u19/63SybZcd/;Inter U19 - AS Roma U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/inter-u19-as-roma-u19/K6GJMIzc/
SEMI-FINALS - 1ST LEG;AS Roma U19 - Inter U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/as-roma-u19-inter-u19/jVbHmhvK/;Fiorentina U19 - Entella U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/fiorentina-u19-entella-u19/Cv0DlYOD/
QUARTER-FINALS;AS Roma U19 - Lazio U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/as-roma-u19-lazio-u19/4xuhsjHm/;Empoli U19 - Fiorentina U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/empoli-u19-fiorentina-u19/YglMnCgQ/;Inter U19 - Atalanta U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/inter-u19-atalanta-u19/rTwdtAWg/;Torino U19 - Entella U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/torino-u19-entella-u19/AFulrW1s/
1/8-FINALS;AS Roma U19 - Crotone U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/as-roma-u19-crotone-u19/C0yl1B8J/;Atalanta U19 - Chievo U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/atalanta-u19-chievo-u19/MZQNf9om/;Entella U19 - Bologna U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/entella-u19-bologna-u19/Aec5xSVI/;Inter U19 - Udinese U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/inter-u19-udinese-u19/rqSJekWt/;Juventus U19 - Fiorentina U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/juventus-u19-fiorentina-u19/2Vgcvl16/;Palermo U19 - Lazio U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/palermo-u19-lazio-u19/jizh0VNP/;Torino U19 - Sampdoria U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/torino-u19-sampdoria-u19/dhg1w8GC/;Empoli U19 - Novara U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/empoli-u19-novara-u19/OveguUo0/
1/16-FINALS;Bologna U19 - Latina U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/bologna-u19-latina-u19/lnIviRpC/;Fiorentina U19 - Cagliari U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/fiorentina-u19-cagliari-u19/GYJWhmGa/;AC Milan U19 - Sampdoria U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/ac-milan-u19-sampdoria-u19/AeJzh7V5/;Crotone U19 - Frosinone U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/crotone-u19-frosinone-u19/6NCqjo0I/;Lazio U19 - Napoli U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/lazio-u19-napoli-u19/pEBmk5FO/;Udinese U19 - Verona U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/udinese-u19-verona-u19/bHaVDlhP/;Chievo U19 - Sassuolo U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/chievo-u19-sassuolo-u19/zwic980t/;Novara U19 - Carpi U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/novara-u19-carpi-u19/4bGSgT0g/
1/32-FINALS;AC Milan U19 - Salernitana U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/ac-milan-u19-salernitana-u19/CrrI4pFB/;Ascoli U19 - Crotone U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/ascoli-u19-crotone-u19/bZGzNRUu/;Bari U19 - Frosinone U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/bari-u19-frosinone-u19/xQFvMopn/;Bologna U19 - Benevento U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/bologna-u19-benevento-u19/K8oQ2OqO/;Cagliari U19 - Pro Vercelli U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/cagliari-u19-pro-vercelli-u19/UJhD5Qa5/;Cesena U19 - Latina U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/cesena-u19-latina-u19/bapU1raU/;Chievo U19 - Vicenza U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/chievo-u19-vicenza-u19/YBBaHNbH/;Fiorentina U19 - Perugia U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/fiorentina-u19-perugia-u19/jTg966pa/;Genoa U19 - Carpi U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/genoa-u19-carpi-u19/dhu67nVh/;Lazio U19 - Ternana U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/lazio-u19-ternana-u19/WnFrL5ah/;Napoli U19 - Avellino U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/napoli-u19-avellino-u19/rNInKPEb/;Sampdoria U19 - Pescara U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/sampdoria-u19-pescara-u19/QonM34UH/;Sassuolo U19 - Brescia U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/sassuolo-u19-brescia-u19/AyZSaeTq/;Spezia U19 - Novara U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/spezia-u19-novara-u19/I1t28SFn/;Udinese U19 - Spal U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/udinese-u19-spal-u19/Qo8iJqU4/;Verona U19 - Trapani U19;https://www.betexplorer.com/soccer/italy/coppa-italia-primavera-2016-2017/verona-u19-trapani-u19/4x7eI3qB/
