GROUP M - 2. ROUND;Torres - Aversa;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/sassari-torres-aversa/8OGwkbfm/
GROUP B - 3. ROUND;Reggio Audace - Pavia;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/reggio-audace-pavia/CvtlsnTf/
GROUP I - 3. ROUND;Barletta - Paganese;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/barletta-paganese/CWHiSKC5/
GROUP G - 3. ROUND;Ascoli - Ancona;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/ascoli-ancona/4QfQBaSO/
GROUP D - 3. ROUND;San Marino - Spal;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/san-marino-spal/Um01H3bm/
GROUP C - 3. ROUND;Real Vicenza - Mantova;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/real-vicenza-mantova/A3JUMPzQ/
GROUP L - 3. ROUND;Martina Franca - Matera;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/martina-franca-matera/ppGaQbsI/
GROUP F - 3. ROUND;Lupa Roma - Grosseto;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/lupa-roma-grosseto/bTiIDLcC/
GROUP A - 3. ROUND;Pro Patria - Lumezzane;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/pro-patria-lumezzane/2564kALE/
GROUP H - 3. ROUND;Melfi - Ischia;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/melfi-ischia/G4OrUtrg/
GROUP E - 3. ROUND;Lucchese - Pistoiese;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/lucchese-pistoiese/21b9FsTa/
GROUP M - 1. ROUND;Aversa - Torres;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/aversa-sassari-torres/fLCZkvus/
GROUP H - 2. ROUND;Ischia - Foggia;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2014-2015/ischia-foggia/8vLzW2Dt/
