GROUP I - 2. ROUND;Racing Roma - Lupa Roma;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/racing-roma-lupa-roma/bXRfK2zS/
GROUP M - 3. ROUND;Vibonese - Reggina 1914;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/vibonese-reggina-1914/xIwnMO5F/
GROUP L - 3. ROUND;Fondi - Taranto;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/fondi-taranto/OEZsN4j9/
GROUP I - 3. ROUND;Lupa Roma - Olbia;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/lupa-roma-olbia/UizvOpy3/
GROUP H - 3. ROUND;Fano - AlbinoLeffe;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/fano-albinoleffe/KtTjLrLL/
GROUP H - 2. ROUND;AlbinoLeffe - Forli;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/albinoleffe-forli-fc/j1yzPQLd/
GROUP M - 2. ROUND;Reggina 1914 - Paganese;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/reggina-1914-paganese/YHG3FUeT/
GROUP L - 2. ROUND;Melfi - Fondi;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/melfi-fondi/fRHaGAtN/
GROUP G - 3. ROUND;Catania - Akragas;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/catania-akragas/pGtCtxcm/
GROUP F - 3. ROUND;Virtus Francavilla - Monopoli;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/virtus-francavilla-monopoli/0CdAkXuI/
GROUP E - 3. ROUND;Viterbese - Gubbio;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/viterbese-gubbio/dl7K7Een/
GROUP D - 3. ROUND;Pistoiese - Prato;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/pistoiese-prato/vwtGudCg/
GROUP C - 3. ROUND;Santarcangelo - Venezia;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/santarcangelo-unione-venezia/SYS6lieO/
GROUP B - 3. ROUND;Pro Piacenza - Parma;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/pro-piacenza-parma/ro3G8ftt/
GROUP A - 3. ROUND;Lumezzane - Giana Erminio;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/lumezzane-giana-erminio/6PRAmBAU/
GROUP M - 1. ROUND;Paganese - Vibonese;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/paganese-vibonese/8zVYZvYq/
GROUP L - 1. ROUND;Taranto - Melfi;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/taranto-melfi/WEw7vLPS/
GROUP I - 1. ROUND;Olbia - Racing Roma;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/olbia-racing-roma/ljl2u1AM/
GROUP H - 1. ROUND;Forli - Fano;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/forli-fc-fano/AakbtseG/
GROUP G - 2. ROUND;Siracusa - Catania;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/siracusa-catania/fojLJeu2/
GROUP F - 2. ROUND;Catanzaro - Virtus Francavilla;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/catanzaro-virtus-francavilla/GfiHKyQe/
GROUP E - 2. ROUND;Sambenedettese - Viterbese;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/sambenedettese-viterbese/Miv3ruI2/
GROUP D - 2. ROUND;Prato - Lucchese;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/prato-lucchese/jXVJvcHR/
GROUP C - 2. ROUND;Venezia - Mantova;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/unione-venezia-mantova/dAWFuw2L/
GROUP B - 2. ROUND;Piacenza - Pro Piacenza;https://www.betexplorer.com/soccer/italy/coppa-italia-lega-pro-2016-2017/piacenza-pro-piacenza/r7SBtJnF/
