46. ROUND;Bradford City - Chesterfield;https://www.betexplorer.com/soccer/england/league-one-2015-2016/bradford-city-chesterfield/dzOBjkg5/;Bury - Southend;https://www.betexplorer.com/soccer/england/league-one-2015-2016/bury-southend/EBIGk98B/;Colchester - Rochdale;https://www.betexplorer.com/soccer/england/league-one-2015-2016/colchester-rochdale/h2HKlTNH/;Doncaster - Burton;https://www.betexplorer.com/soccer/england/league-one-2015-2016/doncaster-burton/nPGOmmwO/;Fleetwood - Crewe;https://www.betexplorer.com/soccer/england/league-one-2015-2016/fleetwood-town-crewe/0SKSn7hU/;Gillingham - Millwall;https://www.betexplorer.com/soccer/england/league-one-2015-2016/gillingham-millwall/QknZ7jOu/;Oldham - Coventry;https://www.betexplorer.com/soccer/england/league-one-2015-2016/oldham-coventry/4tow7Awn/;Peterborough - Blackpool;https://www.betexplorer.com/soccer/england/league-one-2015-2016/peterborough-blackpool/C6ps6Uhh/;Port Vale - Walsall;https://www.betexplorer.com/soccer/england/league-one-2015-2016/port-vale-walsall/jcqo5l8b/;Sheffield Utd - Scunthorpe;https://www.betexplorer.com/soccer/england/league-one-2015-2016/sheffield-utd-scunthorpe/YLYk48N4/;Swindon - Shrewsbury;https://www.betexplorer.com/soccer/england/league-one-2015-2016/swindon-shrewsbury/nPxf3SxB/;Wigan - Barnsley;https://www.betexplorer.com/soccer/england/league-one-2015-2016/wigan-barnsley/tnxb2nhH/
45. ROUND;Walsall - Fleetwood;https://www.betexplorer.com/soccer/england/league-one-2015-2016/walsall-fleetwood-town/IqP7iVwa/;Barnsley - Colchester;https://www.betexplorer.com/soccer/england/league-one-2015-2016/barnsley-colchester/46UTuYvm/;Blackpool - Wigan;https://www.betexplorer.com/soccer/england/league-one-2015-2016/blackpool-wigan/WS0Qvhfg/;Burton - Gillingham;https://www.betexplorer.com/soccer/england/league-one-2015-2016/burton-gillingham/AJaUwC9a/;Chesterfield - Bury;https://www.betexplorer.com/soccer/england/league-one-2015-2016/chesterfield-bury/4taYxWO5/;Coventry - Sheffield Utd;https://www.betexplorer.com/soccer/england/league-one-2015-2016/coventry-sheffield-utd/Iq3xxjvC/;Crewe - Doncaster;https://www.betexplorer.com/soccer/england/league-one-2015-2016/crewe-doncaster/08hsyAgI/;Millwall - Oldham;https://www.betexplorer.com/soccer/england/league-one-2015-2016/millwall-oldham/vaiozU8O/;Rochdale - Swindon;https://www.betexplorer.com/soccer/england/league-one-2015-2016/rochdale-swindon/SEpTbDoP/;Scunthorpe - Port Vale;https://www.betexplorer.com/soccer/england/league-one-2015-2016/scunthorpe-port-vale/UNWffXgt/;Shrewsbury - Peterborough;https://www.betexplorer.com/soccer/england/league-one-2015-2016/shrewsbury-peterborough/CnMagi9n/;Southend - Bradford City;https://www.betexplorer.com/soccer/england/league-one-2015-2016/southend-bradford-city/OMP3hBOh/
39. ROUND;Walsall - Shrewsbury;https://www.betexplorer.com/soccer/england/league-one-2015-2016/walsall-shrewsbury/KACi8EK7/
44. ROUND;Bradford City - Walsall;https://www.betexplorer.com/soccer/england/league-one-2015-2016/bradford-city-walsall/dxwIl86K/;Bury - Millwall;https://www.betexplorer.com/soccer/england/league-one-2015-2016/bury-millwall/EDXMmSLQ/;Colchester - Burton;https://www.betexplorer.com/soccer/england/league-one-2015-2016/colchester-burton/GMJlqnUs/;Doncaster - Coventry;https://www.betexplorer.com/soccer/england/league-one-2015-2016/doncaster-coventry/AqJhr6ql/;Fleetwood - Blackpool;https://www.betexplorer.com/soccer/england/league-one-2015-2016/fleetwood-town-blackpool/MJMdsQbf/;Gillingham - Shrewsbury;https://www.betexplorer.com/soccer/england/league-one-2015-2016/gillingham-shrewsbury/4rC1tpE0/;Oldham - Crewe;https://www.betexplorer.com/soccer/england/league-one-2015-2016/oldham-crewe/rZA5u4T6/;Peterborough - Scunthorpe;https://www.betexplorer.com/soccer/england/league-one-2015-2016/peterborough-scunthorpe/C8F9vOrD/;Port Vale - Rochdale;https://www.betexplorer.com/soccer/england/league-one-2015-2016/port-vale-rochdale/jaEDwrbJ/;Sheffield Utd - Barnsley;https://www.betexplorer.com/soccer/england/league-one-2015-2016/sheffield-utd-barnsley/fXvfnz2J/;Swindon - Chesterfield;https://www.betexplorer.com/soccer/england/league-one-2015-2016/swindon-chesterfield/8zqbofHP/;Wigan - Southend;https://www.betexplorer.com/soccer/england/league-one-2015-2016/wigan-southend/QFVPtEPt/
43. ROUND;Barnsley - Peterborough;https://www.betexplorer.com/soccer/england/league-one-2015-2016/barnsley-peterborough/vw0nRD8d/;Burton - Wigan;https://www.betexplorer.com/soccer/england/league-one-2015-2016/burton-wigan/forZlH03/;Chesterfield - Doncaster;https://www.betexplorer.com/soccer/england/league-one-2015-2016/chesterfield-doncaster/l8swlyG9/;Coventry - Bradford City;https://www.betexplorer.com/soccer/england/league-one-2015-2016/coventry-bradford-city/2BosmeVF/;Crewe - Colchester;https://www.betexplorer.com/soccer/england/league-one-2015-2016/crewe-colchester/r9aBVSar/;Millwall - Fleetwood;https://www.betexplorer.com/soccer/england/league-one-2015-2016/millwall-fleetwood-town/MabFUnFl/;Rochdale - Gillingham;https://www.betexplorer.com/soccer/england/league-one-2015-2016/rochdale-gillingham/UPcJT6Uf/;Scunthorpe - Bury;https://www.betexplorer.com/soccer/england/league-one-2015-2016/scunthorpe-bury/8GdNSQq1/;Shrewsbury - Sheffield Utd;https://www.betexplorer.com/soccer/england/league-one-2015-2016/shrewsbury-sheffield-utd/junSRpa7/;Southend - Oldham;https://www.betexplorer.com/soccer/england/league-one-2015-2016/southend-oldham/4rjWQ4ED/;Walsall - Swindon;https://www.betexplorer.com/soccer/england/league-one-2015-2016/walsall-swindon/IovEkliE/
42. ROUND;Burton - Barnsley;https://www.betexplorer.com/soccer/england/league-one-2015-2016/burton-barnsley/OjJtKd1T/;Chesterfield - Sheffield Utd;https://www.betexplorer.com/soccer/england/league-one-2015-2016/chesterfield-sheffield-utd/SKN1FG9p/;Colchester - Peterborough;https://www.betexplorer.com/soccer/england/league-one-2015-2016/colchester-peterborough/6BM5EzPj/;Coventry - Millwall;https://www.betexplorer.com/soccer/england/league-one-2015-2016/coventry-millwall/KEAmwK1i/;Crewe - Scunthorpe;https://www.betexplorer.com/soccer/england/league-one-2015-2016/crewe-scunthorpe/YHEixvHc/;Doncaster - Wigan;https://www.betexplorer.com/soccer/england/league-one-2015-2016/doncaster-wigan/Gt4dybW3/;Fleetwood - Oldham;https://www.betexplorer.com/soccer/england/league-one-2015-2016/fleetwood-town-oldham/fX20zIoA/;Gillingham - Port Vale;https://www.betexplorer.com/soccer/england/league-one-2015-2016/gillingham-port-vale/O674Zy1G/;Rochdale - Blackpool;https://www.betexplorer.com/soccer/england/league-one-2015-2016/rochdale-blackpool/2c68YeGM/;Shrewsbury - Bradford City;https://www.betexplorer.com/soccer/england/league-one-2015-2016/shrewsbury-bradford-city/pMeDXFVS/;Swindon - Bury;https://www.betexplorer.com/soccer/england/league-one-2015-2016/swindon-bury/6P1vTZwp/;Walsall - Southend;https://www.betexplorer.com/soccer/england/league-one-2015-2016/walsall-southend/0n1rSggj/
40. ROUND;Barnsley - Oldham;https://www.betexplorer.com/soccer/england/league-one-2015-2016/barnsley-oldham/WfZ0bOYh/
38. ROUND;Gillingham - Walsall;https://www.betexplorer.com/soccer/england/league-one-2015-2016/gillingham-walsall/v3RYfkS0/
41. ROUND;Barnsley - Chesterfield;https://www.betexplorer.com/soccer/england/league-one-2015-2016/barnsley-chesterfield/t81j9umB/;Blackpool - Colchester;https://www.betexplorer.com/soccer/england/league-one-2015-2016/blackpool-colchester/bqde8a2H/;Bradford City - Swindon;https://www.betexplorer.com/soccer/england/league-one-2015-2016/bradford-city-swindon/xzea7JHN/;Bury - Doncaster;https://www.betexplorer.com/soccer/england/league-one-2015-2016/bury-doncaster/Wdf36wXT/;Millwall - Shrewsbury;https://www.betexplorer.com/soccer/england/league-one-2015-2016/millwall-shrewsbury/6koV1cuo/;Oldham - Walsall;https://www.betexplorer.com/soccer/england/league-one-2015-2016/oldham-walsall/8fPDQtIo/;Peterborough - Rochdale;https://www.betexplorer.com/soccer/england/league-one-2015-2016/peterborough-rochdale/noOHP0Xi/;Port Vale - Crewe;https://www.betexplorer.com/soccer/england/league-one-2015-2016/port-vale-crewe/GKSLOKnb/;Scunthorpe - Burton;https://www.betexplorer.com/soccer/england/league-one-2015-2016/scunthorpe-burton/fBRPNv24/;Sheffield Utd - Gillingham;https://www.betexplorer.com/soccer/england/league-one-2015-2016/sheffield-utd-gillingham/xzHUMbHA/;Southend - Fleetwood;https://www.betexplorer.com/soccer/england/league-one-2015-2016/southend-fleetwood-town/jwLYLIWG/;Wigan - Coventry;https://www.betexplorer.com/soccer/england/league-one-2015-2016/wigan-coventry/p0KxLxnN/
39. ROUND;Fleetwood - Peterborough;https://www.betexplorer.com/soccer/england/league-one-2015-2016/fleetwood-town-peterborough/YDv4HIcL/
