FINAL;U. De Chile - S. Wanderers;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/u-de-chile-s-wanderers/dAKJBUsP/
SEMI-FINALS - 2ND LEG;Antofagasta - U. De Chile;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/antofagasta-u-de-chile/K8JVrBXa/;Huachipato - S. Wanderers;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/huachipato-s-wanderers/0KzTsVn6/
SEMI-FINALS - 1ST LEG;U. De Chile - Antofagasta;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/u-de-chile-antofagasta/neLNpX2m/;S. Wanderers - Huachipato;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/s-wanderers-huachipato/tIKRqiIg/
QUARTER-FINALS - 2ND LEG;U. De Chile - San Luis;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/u-de-chile-san-luis/8faLip9n/;Antofagasta - Curico Unido;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/antofagasta-curico-unido/fB1Xlrg5/;Huachipato - San Felipe;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/huachipato-san-felipe/GK2TkOwa/;S. Wanderers - Iberia;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/s-wanderers-iberia/jwetmMNH/
QUARTER-FINALS - 1ST LEG;Iberia - S. Wanderers;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/iberia-s-wanderers/Mc3Pj4Oh/;San Felipe - Huachipato;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/san-felipe-huachipato/p0fpntwO/;San Luis - U. De Chile;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/san-luis-u-de-chile/Cndxl28B/;Curico Unido - Antofagasta;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/curico-unido-antofagasta/QV9GhQgt/
1/8-FINALS - 2ND LEG;Antofagasta - San Marcos de Arica;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/antofagasta-san-marcos-de-arica/pz5qcEtk/;Huachipato - U. Catolica;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/huachipato-u-catolica/AwhpW0qA/;S. Wanderers - O'Higgins;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/s-wanderers-o-higgins/AZBzIFIE/;Colo Colo - Iberia;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/colo-colo-iberia/dW7WIe38/;U. De Chile - A. Italiano;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/u-de-chile-a-italiano/4xLpehB1/;Coquimbo - San Luis;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/coquimbo-san-luis/rTJlfCQ7/;Palestino - Curico Unido;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/palestino-curico-unido/OQ3mdYee/;San Felipe - Deportes Temuco;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/san-felipe-deportes-temuco/hb1uHZXK/
1/8-FINALS - 1ST LEG;Iberia - Colo Colo;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/iberia-colo-colo/WSO83G3L/;O'Higgins - S. Wanderers;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/o-higgins-s-wanderers/EiED2zJR/;A. Italiano - U. De Chile;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/a-italiano-u-de-chile/O2L05xZ8/;Curico Unido - Palestino;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/curico-unido-palestino/pCMd6IJ2/;San Luis - Coquimbo;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/san-luis-coquimbo/hxQ44dlF/;San Marcos de Arica - Antofagasta;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/san-marcos-de-arica-antofagasta/r7rEsZt2/;U. Catolica - Huachipato;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/u-catolica-huachipato/dzltXtU3/;Deportes Temuco - San Felipe;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/deportes-temuco-san-felipe/jD5ubfRr/
1/16-FINALS - 2ND LEG;U. Catolica - Rangers;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/u-catolica-rangers/4SoKiDGE/;Colo Colo - La Serena;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/colo-colo-la-serena/IVPlxYGR/;S. Morning - O'Higgins;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/s-morning-o-higgins/AT4TUk91/;A. Italiano - Barnechea;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/a-italiano-barnechea/QymGhg18/;Antofagasta - Cobreloa;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/antofagasta-cobreloa/ljxxuzX8/;Curico Unido - Magallanes;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/curico-unido-magallanes/lK3XT9O7/;Deportes Iquique - San Marcos de Arica;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/deportes-iquique-san-marcos-de-arica/zmYXuGH2/;Palestino - Union La Calera;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/palestino-union-la-calera/G65PVVge/;U. De Chile - Nublense;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/u-de-chile-nublense/bkoOjXVK/;U. De Concepcion - Iberia;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/u-de-concepcion-iberia/APlSkioR/;Deportes Temuco - D. Puerto Montt;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/deportes-temuco-d-puerto-montt/fcQbpV8l/;Everton - Coquimbo;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/everton-coquimbo/KvCGXiPr/;Huachipato - Valdivia;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/huachipato-valdivia/G6RfoBgr/;San Luis - Copiapo;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/san-luis-copiapo/WERtvfnF/;S. Wanderers - Cobresal;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/s-wanderers-cobresal/A5QpwE1L/;U. Espanola - San Felipe;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/u-espanola-san-felipe/231LWBvk/
1/16-FINALS - 1ST LEG;O'Higgins - S. Morning;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/o-higgins-s-morning/xpvo7yRp/;Magallanes - Curico Unido;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/magallanes-curico-unido/vkITVK3o/;San Felipe - U. Espanola;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/san-felipe-u-espanola/61mFCc3N/;Cobreloa - Antofagasta;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/cobreloa-antofagasta/QohfHLlh/;Copiapo - San Luis;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/copiapo-san-luis/xMebGu4b/;Coquimbo - Everton;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/coquimbo-everton/SAlBDwlH/;D. Puerto Montt - Deportes Temuco;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/d-puerto-montt-deportes-temuco/hKWH9Unq/;Iberia - U. De Concepcion;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/iberia-u-de-concepcion/nL4pSx3A/;Nublense - U. De Chile;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/nublense-u-de-chile/4dFuTIm4/;San Marcos de Arica - Deportes Iquique;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/san-marcos-de-arica-deportes-iquique/rN2kI1Zo/;Union La Calera - Palestino;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/union-la-calera-palestino/0OnJBHIT/;Barnechea - A. Italiano;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/barnechea-a-italiano/IuHXUvJi/;Cobresal - S. Wanderers;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/cobresal-s-wanderers/Wre2FaJ4/;La Serena - Colo Colo;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/la-serena-colo-colo/AZg6EJYA/;Rangers - U. Catolica;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/rangers-u-catolica/Q5GyUbYc/;Valdivia - Huachipato;https://www.betexplorer.com/soccer/chile/chilean-cup-2017/valdivia-huachipato/0O8lRdIG/
