FINAL;U. Catolica - U. De Chile;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-catolica-u-de-chile/llVOseja/
SEMI-FINALS - 2ND LEG;U. De Chile - U. Espanola;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-de-chile-u-espanola/ddyb761L/;U. Catolica - Cobreloa;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-catolica-cobreloa/QVu26QGR/
SEMI-FINALS - 1ST LEG;Cobreloa - U. Catolica;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/cobreloa-u-catolica/I5xf8nnF/;U. Espanola - U. De Chile;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-espanola-u-de-chile/zsmk9SW8/
QUARTER-FINALS - 2ND LEG;U. Catolica - Coquimbo;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-catolica-coquimbo/2XUSrAL0/;U. De Chile - Union Temuco;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-de-chile-union-temuco/OtWOqj6f/
QUARTER-FINALS - 1ST LEG;Coquimbo - U. Catolica;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/coquimbo-u-catolica/AZkljhTQ/
QUARTER-FINALS - 2ND LEG;O'Higgins - Cobreloa;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/o-higgins-cobreloa/65yKpWjl/;Rangers - U. Espanola;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/rangers-u-espanola/SExGoCyr/
QUARTER-FINALS - 1ST LEG;Union Temuco - U. De Chile;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/union-temuco-u-de-chile/banpiYDK/;Cobreloa - O'Higgins;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/cobreloa-o-higgins/GzcuhEbE/;U. Espanola - Rangers;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-espanola-rangers/xpbygfq8/
1/8-FINALS - 2ND LEG;U. De Concepcion - U. De Chile;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-de-concepcion-u-de-chile/rZC8EHFM/
1/8-FINALS - 1ST LEG;U. De Chile - U. De Concepcion;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-de-chile-u-de-concepcion/dtgq8Fhj/
1/8-FINALS - 2ND LEG;O'Higgins - Colo Colo;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/o-higgins-colo-colo/EJQ8WezF/;S. Morning - U. Catolica;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/s-morning-u-catolica/MZCNVIpc/;U. Espanola - Trasandino;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-espanola-trasandino/KdR4XyL8/;Cobreloa - San Marcos de Arica;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/cobreloa-san-marcos-de-arica/SMUCVFkL/
1/8-FINALS - 1ST LEG;U. Catolica - S. Morning;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/u-catolica-s-morning/2Jgu9ewp/
1/8-FINALS - 2ND LEG;Rangers - L. Schwager;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/rangers-l-schwager/zXim7Z7d/;Union Temuco - Huachipato;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/union-temuco-huachipato/t6S0YH52/
1/8-FINALS - 1ST LEG;San Marcos de Arica - Cobreloa;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/san-marcos-de-arica-cobreloa/QcpEAEDe/
1/8-FINALS - 2ND LEG;Palestino - Coquimbo;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/palestino-coquimbo/4lqI9YS1/
1/8-FINALS - 1ST LEG;Colo Colo - O'Higgins;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/colo-colo-o-higgins/WzoABfbk/;L. Schwager - Rangers;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/l-schwager-rangers/Qc2DDyVS/;Trasandino - U. Espanola;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/trasandino-u-espanola/K0s6Czqq/;Coquimbo - Palestino;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/coquimbo-palestino/zT5ZHdLL/;Huachipato - Union Temuco;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/huachipato-union-temuco/EJ4wHGzS/
FINAL - 2ND LEG;D. Puerto Montt - Osorno;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/d-puerto-montt-osorno/ML5mewPS/;Everton - San Antonio Unido;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/everton-san-antonio-unido/pzwACvf3/;C.D.S. Naval - Iberia;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/c-d-s-naval-iberia/6qv6DKvc/
FINAL - 1ST LEG;San Antonio Unido - Everton;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/san-antonio-unido-everton/d2UvadMA/
FINAL - 2ND LEG;Curico Unido - Colchagua;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/curico-unido-colchagua-cd/rBWuxbIj/;San Marcos de Arica - Provincial Talagante;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/san-marcos-de-arica-provincial-talagante/06HvcafG/;Barnechea - Enfoque;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/barnechea-enfoque/4KXywv3p/;Coquimbo - Copiapo;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/coquimbo-copiapo/jydJkHnj/;D. Concepcion - Arturo Fernandez Vial;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/d-concepcion-arturo-fernandez-vial/dEdFjcXq/;L. Schwager - Valdivia;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/l-schwager-valdivia/vcGrdJ9M/;Nublense - Linares Unido;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/nublense-linares-unido/WWCzbuuA/;San Luis - Trasandino;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/san-luis-trasandino/dEKN0sei/;S. Morning - Melipilla;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/s-morning-melipilla/URfNly2d/;Union Temuco - Deportes Temuco;https://www.betexplorer.com/soccer/chile/chilean-cup-2012-2013/union-temuco-deportes-temuco/htEWbLP3/
