36. ROUND;Admira - Rapid Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/admira-rapid-vienna/xM33PEMH/;Altach - Ried;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/altach-ried/485eRzh5/;Austria Vienna - Sturm Graz;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/austria-vienna-sturm-graz/bV4aQf7B/;Mattersburg - Grodig;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/mattersburg-grodig/fcb8OYyO/;Salzburg - AC Wolfsberger;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/salzburg-ac-wolfsberger/j51iSGxa/
35. ROUND;AC Wolfsberger - Admira;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ac-wolfsberger-admira/MPDvVIht/;Grodig - Salzburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/grodig-salzburg/8tCnTdNh/;Rapid Vienna - Altach;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/rapid-vienna-altach/Gr1WQ6tP/;Ried - Austria Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ried-austria-vienna/UkDrUx8n/;Sturm Graz - Mattersburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/sturm-graz-mattersburg/KGRCZbpP/
34. ROUND;Mattersburg - Rapid Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/mattersburg-rapid-vienna/2ucSRnRI/;Altach - AC Wolfsberger;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/altach-ac-wolfsberger/Cj4FUls0/;Austria Vienna - Admira;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/austria-vienna-admira/8IcOSSBC/;Ried - Grodig;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ried-grodig/URbKT8d6/;Salzburg - Sturm Graz;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/salzburg-sturm-graz/Ya5BVURg/
33. ROUND;Austria Vienna - Salzburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/austria-vienna-salzburg/zBAyxXlQ/;AC Wolfsberger - Mattersburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ac-wolfsberger-mattersburg/dKBXxDZJ/;Admira - Altach;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/admira-altach/vw67WACm/;Grodig - Rapid Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/grodig-rapid-vienna/thm4Xjcs/;Sturm Graz - Ried;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/sturm-graz-ried/84IkETdJ/
32. ROUND;Rapid Vienna - Sturm Graz;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/rapid-vienna-sturm-graz/0YRUIirl/;Altach - Salzburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/altach-salzburg/vPQYHBcf/;Grodig - AC Wolfsberger;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/grodig-ac-wolfsberger/nkUtGkS6/;Mattersburg - Austria Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/mattersburg-austria-vienna/UDJoF9sD/;Ried - Admira;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ried-admira/YoQxHVC0/
31. ROUND;Rapid Vienna - Austria Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/rapid-vienna-austria-vienna/AmLcQZkE/;Admira - Grodig;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/admira-grodig/IDO5ODKQ/;Mattersburg - Altach;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/mattersburg-altach/KMAXJXSs/;Salzburg - Ried;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/salzburg-ried/8rsF1jDD/;Sturm Graz - AC Wolfsberger;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/sturm-graz-ac-wolfsberger/OjP1Pg5K/
30. ROUND;Salzburg - Admira;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/salzburg-admira/SSof6Ebr/;AC Wolfsberger - Rapid Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ac-wolfsberger-rapid-vienna/MRv34hTf/;Austria Vienna - Grodig;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/austria-vienna-grodig/UirB2Wc7/;Ried - Mattersburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ried-mattersburg/0Iw73Cr1/;Sturm Graz - Altach;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/sturm-graz-altach/v3kb5YDl/
29. ROUND;Rapid Vienna - Salzburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/rapid-vienna-salzburg/nBsW1a7d/;AC Wolfsberger - Ried;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ac-wolfsberger-ried/v5UHP2a3/;Altach - Austria Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/altach-austria-vienna/0EVDQrpc/;Grodig - Sturm Graz;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/grodig-sturm-graz/dtPMOME9/;Mattersburg - Admira;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/mattersburg-admira/zXNQNtUF/
28. ROUND;Ried - Rapid Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ried-rapid-vienna/lz2e81US/;Admira - Sturm Graz;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/admira-sturm-graz/Y7wS2uhj/;Altach - Grodig;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/altach-grodig/famh9sFM/;Austria Vienna - AC Wolfsberger;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/austria-vienna-ac-wolfsberger/jqlN3Lxp/;Salzburg - Mattersburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/salzburg-mattersburg/G8llANaG/
27. ROUND;Sturm Graz - Austria Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/sturm-graz-austria-vienna/nTdXD50i/;AC Wolfsberger - Salzburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ac-wolfsberger-salzburg/QJeyDPFc/;Grodig - Mattersburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/grodig-mattersburg/YqaqB3pA/;Rapid Vienna - Admira;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/rapid-vienna-admira/ABDlkMNj/;Ried - Altach;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ried-altach/KteuCqV3/
26. ROUND;Altach - Rapid Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/altach-rapid-vienna/KtZ9d4VG/;Admira - AC Wolfsberger;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/admira-ac-wolfsberger/EuSIfr0T/;Austria Vienna - Ried;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/austria-vienna-ried/25OEeOpN/;Mattersburg - Sturm Graz;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/mattersburg-sturm-graz/WKEpj28p/;Salzburg - Grodig;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/salzburg-grodig/tjz6cpGA/
25. ROUND;Admira - Austria Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/admira-austria-vienna/CGV1bQ04/;Grodig - Ried;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/grodig-ried/YPWca6ob/;Rapid Vienna - Mattersburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/rapid-vienna-mattersburg/Ofk7xqvo/;Sturm Graz - Salzburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/sturm-graz-salzburg/xbwk1SGo/;AC Wolfsberger - Altach;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ac-wolfsberger-altach/j1sg0nWi/
24. ROUND;Rapid Vienna - Grodig;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/rapid-vienna-grodig/8MmzpRoB/;Salzburg - Austria Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/salzburg-austria-vienna/fJqWp7W4/;Altach - Admira;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/altach-admira/2qmvqo1H/;Mattersburg - AC Wolfsberger;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/mattersburg-ac-wolfsberger/Mo3usPVT/;Ried - Sturm Graz;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ried-sturm-graz/tznrr5GN/
23. ROUND;Sturm Graz - Rapid Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/sturm-graz-rapid-vienna/QwhFlkXu/;AC Wolfsberger - Grodig;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ac-wolfsberger-grodig/4UjJm9nn/;Admira - Ried;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/admira-ried/CffRomHb/;Austria Vienna - Mattersburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/austria-vienna-mattersburg/Y3eNnT1h/;Salzburg - Altach;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/salzburg-altach/0GQ8T51U/
22. ROUND;Austria Vienna - Rapid Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/austria-vienna-rapid-vienna/8881VRWH/;AC Wolfsberger - Sturm Graz;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ac-wolfsberger-sturm-graz/CtFhXm25/;Altach - Mattersburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/altach-mattersburg/YkGlYTna/;Grodig - Admira;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/grodig-admira/2V75UonO/;Ried - Salzburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ried-salzburg/UH9cW7HB/
21. ROUND;Admira - Salzburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/admira-salzburg/QPCtzjIn/;Altach - Sturm Graz;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/altach-sturm-graz/6y08hbYD/;Grodig - Austria Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/grodig-austria-vienna/r1NyyW2t/;Mattersburg - Ried;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/mattersburg-ried/vTGpZ9Xh/;Rapid Vienna - AC Wolfsberger;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/rapid-vienna-ac-wolfsberger/vVBQTEeD/
20. ROUND;Salzburg - Rapid Vienna;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/salzburg-rapid-vienna/WbL5Yxsr/;Admira - Mattersburg;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/admira-mattersburg/0vDMUft7/;Austria Vienna - Altach;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/austria-vienna-altach/IFNHVzR0/;Ried - AC Wolfsberger;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/ried-ac-wolfsberger/4CJDWGBf/;Sturm Graz - Grodig;https://www.betexplorer.com/soccer/austria/tipico-bundesliga-2015-2016/sturm-graz-grodig/AkK9Xddl/
