36. ROUND;BW Linz - Wattens;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/bw-linz-wattens/Yi13O9hD/;Hartberg - A. Lustenau;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/hartberg-a-lustenau/zcunmgVD/;Liefering - Neustadt;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/fc-liefering-neustadt/QRceQVN0/;Ried - Kapfenberg;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/ried-kapfenberg/nyaiRB8f/;Wacker Innsbruck - Floridsdorfer AC;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/wacker-innsbruck-floridsdorfer-ac-wien/KlcaPkw7/
35. ROUND;A. Lustenau - Liefering;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/a-lustenau-fc-liefering/ER2FZZ0E/;Floridsdorfer AC - BW Linz;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/floridsdorfer-ac-wien-bw-linz/6PsfSigl/;Kapfenberg - Hartberg;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/kapfenberg-hartberg/AgdOXDVQ/;Neustadt - Wacker Innsbruck;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/neustadt-wacker-innsbruck/SYrjTXwr/;Wattens - Ried;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/wattens-ried/djhKYgGK/
34. ROUND;BW Linz - A. Lustenau;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/bw-linz-a-lustenau/zy4BzGo8/;Kapfenberg - Floridsdorfer AC;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/kapfenberg-floridsdorfer-ac-wien/nLATBW87/;Liefering - Wacker Innsbruck;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/fc-liefering-wacker-innsbruck/Q5MKDhve/;Ried - Hartberg;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/ried-hartberg/EVIGEYOl/;Wattens - Neustadt;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/wattens-neustadt/8UBPCCg1/
33. ROUND;A. Lustenau - Wattens;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/a-lustenau-wattens/SAvYMdH8/;Floridsdorfer AC - Liefering;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/floridsdorfer-ac-wien-fc-liefering/IaXpKf1R/;Hartberg - BW Linz;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/hartberg-bw-linz/K8JCFE9r/;Neustadt - Kapfenberg;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/neustadt-kapfenberg/0OxtLznL/;Wacker Innsbruck - Ried;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/wacker-innsbruck-ried/MXwxMGWE/
32. ROUND;Kapfenberg - A. Lustenau;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/kapfenberg-a-lustenau/AZ9mFpb2/;Liefering - Hartberg;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/fc-liefering-hartberg/x8dtH6Tk/;Neustadt - Floridsdorfer AC;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/neustadt-floridsdorfer-ac-wien/E7zUNx22/;Ried - BW Linz;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/ried-bw-linz/bHcxInEq/;Wacker Innsbruck - Wattens;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/wacker-innsbruck-wattens/WrBqGQrd/
31. ROUND;A. Lustenau - Wacker Innsbruck;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/a-lustenau-wacker-innsbruck/W2sdxHab/;BW Linz - Kapfenberg;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/bw-linz-kapfenberg/4Gu4zeUA/;Hartberg - Neustadt;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/hartberg-neustadt/IJq8ZEqH/;Ried - Liefering;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/ried-fc-liefering/ERniwcph/;Wattens - Floridsdorfer AC;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/wattens-floridsdorfer-ac-wien/Agt0yyF4/
30. ROUND;Kapfenberg - Wattens;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/kapfenberg-wattens/nu9wKZqU/;Liefering - BW Linz;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/fc-liefering-bw-linz/QPKULeFH/;Neustadt - A. Lustenau;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/neustadt-a-lustenau/MXa5Fgho/;Wacker Innsbruck - Hartberg;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/wacker-innsbruck-hartberg/4GJYKFUN/;Floridsdorfer AC - Ried;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/floridsdorfer-ac-wien-ried/zylmvwVo/
29. ROUND;BW Linz - Neustadt;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/bw-linz-neustadt/IaHMNHp5/;Floridsdorfer AC - Hartberg;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/floridsdorfer-ac-wien-hartberg/djGQMy0B/;Kapfenberg - Wacker Innsbruck;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/kapfenberg-wacker-innsbruck/zySHOcVb/;Ried - A. Lustenau;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/ried-a-lustenau/SAO9QJ0n/;Wattens - Liefering;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/wattens-fc-liefering/MXNDPwGh/
28. ROUND;A. Lustenau - Floridsdorfer AC;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/a-lustenau-floridsdorfer-ac-wien/hdYb8xoI/;Hartberg - Wattens;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/hartberg-wattens/lKP5Raot/;Liefering - Kapfenberg;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/fc-liefering-kapfenberg/vgUf9IVB/;Neustadt - Ried;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/neustadt-ried/Q9W66GFU/;Wacker Innsbruck - BW Linz;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/wacker-innsbruck-bw-linz/nJX27d0O/
22. ROUND;Floridsdorfer AC - Wattens;https://www.betexplorer.com/soccer/austria/erste-liga-2017-2018/floridsdorfer-ac-wien-wattens/UyYt6hJ2/
