36. ROUND;Altach - Mattersburg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/altach-mattersburg/xbP7zal2/;First Vienna - Hartberg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/first-vienna-hartberg/nT6bcMeF/;Kapfenberg - Horn;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/kapfenberg-horn/b7Q3yuZe/;Parndorf - A. Lustenau;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/parndorf-a-lustenau/v33jarR2/;St. Polten - Liefering;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/st-polten-fc-liefering/h67fb2t9/
35. ROUND;A. Lustenau - First Vienna;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/a-lustenau-first-vienna/IyiKdk54/;Hartberg - St. Polten;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/hartberg-st-polten/jsNew14q/;Horn - Altach;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/horn-altach/UXLaxLJk/;Liefering - Kapfenberg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/fc-liefering-kapfenberg/CbjOe9KA/;Mattersburg - Parndorf;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/mattersburg-parndorf/Aq9RfTZG/
34. ROUND;Kapfenberg - Hartberg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/kapfenberg-hartberg/vohGcVkb/;Liefering - Mattersburg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/fc-liefering-mattersburg/rJb7aiLo/;Parndorf - Horn;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/parndorf-horn/hfJculzU/;St. Polten - First Vienna;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/st-polten-first-vienna/M9cBbBzh/;A. Lustenau - Altach;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/a-lustenau-altach/UFAPz8ro/
33. ROUND;Altach - Parndorf;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/altach-parndorf/OEVprjjB/;First Vienna - Kapfenberg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/first-vienna-kapfenberg/pOWtqWz5/;Hartberg - A. Lustenau;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/hartberg-a-lustenau/2asxpCLb/;Horn - Liefering;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/horn-fc-liefering/AVThtUKN/;Mattersburg - St. Polten;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/mattersburg-st-polten/WvVlsA5H/
32. ROUND;A. Lustenau - Horn;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/a-lustenau-horn/xI9FSAjO/;Hartberg - Mattersburg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/hartberg-mattersburg/GruQnEyt/;Liefering - First Vienna;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/fc-liefering-first-vienna/fZwUoYjn/;Parndorf - Kapfenberg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/parndorf-kapfenberg/ldwYph6h/;St. Polten - Altach;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/st-polten-altach/G88JRU5U/
31. ROUND;Altach - Hartberg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/altach-hartberg/WK67UWLB/;First Vienna - Mattersburg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/first-vienna-mattersburg/tWDfXYyg/;Horn - St. Polten;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/horn-st-polten/reABTjyI/;Kapfenberg - A. Lustenau;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/kapfenberg-a-lustenau/A5IbWhia/;Parndorf - Liefering;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/parndorf-fc-liefering/ldH2VC65/
30. ROUND;A. Lustenau - Liefering;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/a-lustenau-fc-liefering/reYJwyaP/;First Vienna - Altach;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/first-vienna-altach/UipxFiMO/;Hartberg - Horn;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/hartberg-horn/j1oYFX6I/;St. Polten - Parndorf;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/st-polten-parndorf/2uFjYEMn/;Mattersburg - Kapfenberg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/mattersburg-kapfenberg/KGPoZf7t/
29. ROUND;A. Lustenau - St. Polten;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/a-lustenau-st-polten/jRGTIZMa/;Horn - Mattersburg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/horn-mattersburg/OvFyHDiC/;Kapfenberg - Altach;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/kapfenberg-altach/faNKKehm/;Liefering - Hartberg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/fc-liefering-hartberg/plGXHgx6/;Parndorf - First Vienna;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/parndorf-first-vienna/xOCPJF7g/
28. ROUND;Altach - Liefering;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/altach-fc-liefering/pQXpRcFJ/;Hartberg - Parndorf;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/hartberg-parndorf/G8OGLyws/;Mattersburg - A. Lustenau;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/mattersburg-a-lustenau/rLg22ExJ/;St. Polten - Kapfenberg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/st-polten-kapfenberg/OGWlQHUP/;First Vienna - Horn;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/first-vienna-horn/Wpjb3fNC/
27. ROUND;A. Lustenau - Parndorf;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/a-lustenau-parndorf/25bs7xOm/;Hartberg - First Vienna;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/hartberg-first-vienna/bXij5Gh0/;Horn - Kapfenberg;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/horn-kapfenberg/xOjf4z86/;Liefering - St. Polten;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/fc-liefering-st-polten/tdco6dwf/;Mattersburg - Altach;https://www.betexplorer.com/soccer/austria/erste-liga-2013-2014/mattersburg-altach/8raw8I8s/
