38. ROUND;Chemnitzer - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/chemnitzer-hansa-rostock/WxGge3V2/;Duisburg - Zwickau;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/duisburg-zwickau/Ui8NhA94/;Erfurt - Grossaspach;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/erfurt-sonnenhof-grossaspach/IZRBWJh2/;Holstein Kiel - Hallescher;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/holstein-kiel-hallescher/4WN7Xawd/;Magdeburg - Lotte;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/magdeburg-lotte/j7dWjlvH/;Mainz II - Fortuna Koln;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/mainz-ii-fortuna-koln/CGcSiUOA/;Preussen Munster - Regensburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/preussen-munster-regensburg/ATEcfNp9/;VfL Osnabruck - Paderborn;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/vfl-osnabruck-paderborn/Gl4Jgjfb/;Wehen - FSV Frankfurt;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/wehen-fsv-frankfurt/M7Y2YuOk/;Werder Bremen II - Aalen;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/werder-bremen-ii-aalen/rHZbZL8q/
37. ROUND;Aalen - Magdeburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/aalen-magdeburg/4Az1y9vU/;Fortuna Koln - Duisburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/fortuna-koln-duisburg/ry6BeCPo/;FSV Frankfurt - Werder Bremen II;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/fsv-frankfurt-werder-bremen-ii/AmycxkPN/;Grossaspach - Holstein Kiel;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/sonnenhof-grossaspach-holstein-kiel/GlrlvBfB/;Hallescher - Wehen;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/hallescher-wehen/bDXhwV9H/;Hansa Rostock - Erfurt;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/hansa-rostock-erfurt/xbqpuiu5/;Lotte - Mainz II;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/lotte-mainz-ii/6JMSWSno/;Paderborn - Preussen Munster;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/paderborn-preussen-munster/UXuxsDAh/;Regensburg - Chemnitzer;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/regensburg-chemnitzer/8OvttXPb/;Zwickau - VfL Osnabruck;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/zwickau-vfl-osnabruck/MR4FfWvh/
36. ROUND;Chemnitzer - Preussen Munster;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/chemnitzer-preussen-munster/UB41UZQn/;Duisburg - Lotte;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/duisburg-lotte/4UdERXA5/;Holstein Kiel - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/holstein-kiel-hansa-rostock/Y5nTrZut/;Magdeburg - FSV Frankfurt;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/magdeburg-fsv-frankfurt/xreMPBuI/;Mainz II - Aalen;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/mainz-ii-aalen/bidIQiQB/;Paderborn - Zwickau;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/paderborn-zwickau/8235Tgtg/;VfL Osnabruck - Fortuna Koln;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/vfl-osnabruck-fortuna-koln/jRhASDea/;Wehen - Grossaspach;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/wehen-sonnenhof-grossaspach/dpBNNkAU/;Erfurt - Regensburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/erfurt-regensburg/n9jXsgen/;Werder Bremen II - Hallescher;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/werder-bremen-ii-hallescher/IgCJOVfO/
35. ROUND;Preussen Munster - Zwickau;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/preussen-munster-zwickau/zyQOGGdm/;Aalen - Duisburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/aalen-duisburg/bTDVZe3P/;Chemnitzer - Erfurt;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/chemnitzer-erfurt/UcPSFzCg/;FSV Frankfurt - Mainz II;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/fsv-frankfurt-mainz-ii/dOZnBCQO/;Grossaspach - Werder Bremen II;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/sonnenhof-grossaspach-werder-bremen-ii/4GHuDYeC/;Hallescher - Magdeburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/hallescher-magdeburg/bwHqChBI/;Hansa Rostock - Wehen;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/hansa-rostock-wehen/QPIyEEt6/;Lotte - VfL Osnabruck;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/lotte-vfl-osnabruck/0x0cVFBt/;Regensburg - Holstein Kiel;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/regensburg-holstein-kiel/8lOWEfRa/;Fortuna Koln - Paderborn;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/fortuna-koln-paderborn/MXLKHdss/
34. ROUND;Erfurt - Preussen Munster;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/erfurt-preussen-munster/8MmDL5rF/;Zwickau - Fortuna Koln;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/zwickau-fortuna-koln/2N5o3cSm/;Duisburg - FSV Frankfurt;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/duisburg-fsv-frankfurt/lv8c0eC6/;Holstein Kiel - Chemnitzer;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/holstein-kiel-chemnitzer/pnBt4wDs/;Magdeburg - Grossaspach;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/magdeburg-sonnenhof-grossaspach/Agd6bZtJ/;Mainz II - Hallescher;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/mainz-ii-hallescher/W2c2aFRC/;Paderborn - Lotte;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/paderborn-lotte/tE4k2Hsf/;VfL Osnabruck - Aalen;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/vfl-osnabruck-aalen/zy4g1yc0/;Wehen - Regensburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/wehen-regensburg/GjqhMxZP/;Werder Bremen II - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/werder-bremen-ii-hansa-rostock/x0plNIJJ/
29. ROUND;Wehen - Werder Bremen II;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/wehen-werder-bremen-ii/dloBrBT6/
33. ROUND;FSV Frankfurt - VfL Osnabruck;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/fsv-frankfurt-vfl-osnabruck/Eal9MoT8/;Aalen - Paderborn;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/aalen-paderborn/M5PV8Sb9/;Chemnitzer - Wehen;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/chemnitzer-wehen/E34A1piq/;Erfurt - Holstein Kiel;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/erfurt-holstein-kiel/8MRs6QrS/;Grossaspach - Mainz II;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/sonnenhof-grossaspach-mainz-ii/0K6Mbry2/;Hallescher - Duisburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/hallescher-duisburg/2Pp5NRD2/;Hansa Rostock - Magdeburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/hansa-rostock-magdeburg/MT7IaOLe/;Lotte - Zwickau;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/lotte-zwickau/0dOZ7nEF/;Preussen Munster - Fortuna Koln;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/preussen-munster-fortuna-koln/fJNw76TL/;Regensburg - Werder Bremen II;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/regensburg-werder-bremen-ii/hf3E046k/
32. ROUND;Holstein Kiel - Preussen Munster;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/holstein-kiel-preussen-munster/2kUedkF3/;Magdeburg - Regensburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/magdeburg-regensburg/fqgZ98q3/;Mainz II - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/mainz-ii-hansa-rostock/GhfVAlUd/;Duisburg - Grossaspach;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/duisburg-sonnenhof-grossaspach/2k6mn5id/;Fortuna Koln - Lotte;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/fortuna-koln-lotte/zuM8gmaM/;Paderborn - FSV Frankfurt;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/paderborn-fsv-frankfurt/6NCvlRMq/;VfL Osnabruck - Hallescher;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/vfl-osnabruck-hallescher/ln2qmoxj/;Wehen - Erfurt;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/wehen-erfurt/dlN4fTqG/;Werder Bremen II - Chemnitzer;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/werder-bremen-ii-chemnitzer/EPXae9U9/;Zwickau - Aalen;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/zwickau-aalen/4EQCh7ES/
31. ROUND;FSV Frankfurt - Zwickau;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/fsv-frankfurt-zwickau/E59IrWp4/;Grossaspach - VfL Osnabruck;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/sonnenhof-grossaspach-vfl-osnabruck/8SUicVac/;Hallescher - Paderborn;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/hallescher-paderborn/zFAEqCVc/;Hansa Rostock - Duisburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/hansa-rostock-duisburg/UyWmbBpi/;Holstein Kiel - Wehen;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/holstein-kiel-wehen/rocVuUUM/;Preussen Munster - Lotte;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/preussen-munster-lotte/0M7QtAFG/;Aalen - Fortuna Koln;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/aalen-fortuna-koln/MV8Msj0A/;Chemnitzer - Magdeburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/chemnitzer-magdeburg/ETm1z8hp/;Erfurt - Werder Bremen II;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/erfurt-werder-bremen-ii/dl1ZvlpT/;Regensburg - Mainz II;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/regensburg-mainz-ii/hKn5ZR7j/
30. ROUND;VfL Osnabruck - Hansa Rostock;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/vfl-osnabruck-hansa-rostock/vmH5oY0o/;Wehen - Preussen Munster;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/wehen-preussen-munster/EosXWYoh/;Zwickau - Hallescher;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/zwickau-hallescher/OzsdRUFT/;Duisburg - Regensburg;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/duisburg-regensburg/hjL9phGi/;Fortuna Koln - FSV Frankfurt;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/fortuna-koln-fsv-frankfurt/6aniSA0N/;Lotte - Aalen;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/lotte-aalen/S8mmTjoH/;Magdeburg - Erfurt;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/magdeburg-erfurt/z1VuVCG4/;Paderborn - Grossaspach;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/paderborn-sonnenhof-grossaspach/QqTNMlOp/;Werder Bremen II - Holstein Kiel;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/werder-bremen-ii-holstein-kiel/YolqUWVA/;Mainz II - Chemnitzer;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/mainz-ii-chemnitzer/hxtyWh1b/
22. ROUND;Lotte - Holstein Kiel;https://www.betexplorer.com/soccer/germany/3-liga-2016-2017/lotte-holstein-kiel/Knbczgzf/
