33. ROUND;HJK - SJK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/hjk-sjk/h80vb8aR/;KuPS - PS Kemi;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/kups-ps-kemi/hYVZ0AF8/;Mariehamn - Ilves;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/mariehamn-ilves/zc1kgbd2/;PK-35 Vantaa - Inter Turku;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/pk-35-vantaa-inter-turku/QoUsalpL/;Rovaniemi - HIFK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/rops-rovaniemi-hifk/neVw0UUE/;VPS - Lahti;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/vps-lahti/vVRV1j02/
32. ROUND;HIFK - KuPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/hifk-kups/d62ofvsd/;Ilves - HJK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/ilves-hjk/d8s5E8SA/;Inter Turku - Rovaniemi;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/inter-turku-rops-rovaniemi/ltawd0Cq/;Lahti - Mariehamn;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/lahti-mariehamn/SWcseKRk/;PS Kemi - VPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/ps-kemi-vps/2or1FlD4/;SJK - PK-35 Vantaa;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/sjk-pk-35-vantaa/8ro9DSsH/
31. ROUND;HJK - Mariehamn;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/hjk-mariehamn/OfqcGUcb/;Ilves - HIFK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/ilves-hifk/EP16g7jo/;Inter Turku - PS Kemi;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/inter-turku-ps-kemi/fuLZbTSN/;PK-35 Vantaa - VPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/pk-35-vantaa-vps/x4AvbmrU/;Rovaniemi - KuPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/rops-rovaniemi-kups/6JlhHArh/;SJK - Lahti;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/sjk-lahti/SSklIjTo/
30. ROUND;KuPS - Inter Turku;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/kups-inter-turku/8OMR0kbB/;Lahti - Ilves;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/lahti-ilves/GlMVa9DH/;Mariehamn - PK-35 Vantaa;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/mariehamn-pk-35-vantaa/n9YI2BTb/;VPS - Rovaniemi;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/vps-rops-rovaniemi/UXNN1Vr5/;PS Kemi - SJK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/ps-kemi-sjk/Y5UE3iEh/;HIFK - HJK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/hifk-hjk/vqVA4Xbn/
29. ROUND;SJK - KuPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/sjk-kups/UJrkmWTB/;Inter Turku - VPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/inter-turku-vps/0hW65Dqt/;Lahti - HIFK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/lahti-hifk/MR0doAbO/;Ilves - PS Kemi;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/ilves-ps-kemi/negplCE5/;Rovaniemi - Mariehamn;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/rops-rovaniemi-mariehamn/S41hnjqI/
28. ROUND;HJK - Rovaniemi;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/hjk-rops-rovaniemi/84ftkhaa/;KuPS - Ilves;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/kups-ilves/vVkxjYqg/;Mariehamn - Inter Turku;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/mariehamn-inter-turku/IF1TifFt/;PS Kemi - Lahti;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/ps-kemi-lahti/tfA1dz7P/;VPS - SJK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/vps-sjk/0viYjEUn/;PK-35 Vantaa - HIFK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/pk-35-vantaa-hifk/SjMJXjUO/
27. ROUND;SJK - Mariehamn;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/sjk-mariehamn/l0NFYWEI/;HIFK - PS Kemi;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/hifk-ps-kemi/MX36xFFg/;Ilves - VPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/ilves-vps/8l6IZCaC/;Inter Turku - HJK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/inter-turku-hjk/zy8AyZUa/;Lahti - KuPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/lahti-kups/v9E1we0m/;Rovaniemi - PK-35 Vantaa;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/rops-rovaniemi-pk-35-vantaa/Uc7Ezgp6/
26. ROUND;HJK - Lahti;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/hjk-lahti/0IFcvyos/;Inter Turku - HIFK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/inter-turku-hifk/SUpqLDpJ/;Mariehamn - PS Kemi;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/mariehamn-ps-kemi/MXsyNZF6/;PK-35 Vantaa - Ilves;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/pk-35-vantaa-ilves/8QNVrHxQ/;Rovaniemi - SJK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/rops-rovaniemi-sjk/UZORqcNJ/;VPS - KuPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/vps-kups/GfsuMgVC/
25. ROUND;HIFK - VPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/hifk-vps/rsqXNF00/;Ilves - Rovaniemi;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/ilves-rops-rovaniemi/tGNjrpnF/;KuPS - Mariehamn;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/kups-mariehamn/nFkOPyWm/;Lahti - PK-35 Vantaa;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/lahti-pk-35-vantaa/Q5lSOeof/;PS Kemi - HJK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/ps-kemi-hjk/biYoqQW8/;SJK - Inter Turku;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/sjk-inter-turku/hhjKQHGs/
24. ROUND;HJK - KuPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/hjk-kups/K0Zsp6H2/;Mariehamn - VPS;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/mariehamn-vps/6qW0LMv2/;HIFK - SJK;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/hifk-sjk/ShXdM2Pe/;Inter Turku - Ilves;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/inter-turku-ilves/WQwlOOfq/;Rovaniemi - Lahti;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/rops-rovaniemi-lahti/pUshNrAk/;PK-35 Vantaa - PS Kemi;https://www.betexplorer.com/soccer/finland/veikkausliiga-2016/pk-35-vantaa-ps-kemi/EoiMS4nS/
