36. ROUND;Infonet Tallinn - Tammeka;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/fci-tallinn-tammeka-tartu/AsGMHFwc/;Kalju - Narva;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/kalju-narva/8xxvgW0d/;Levadia - Flora;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/levadia-flora/lYEQGZh3/;Paide - Parnu JK Vaprus;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/paide-linnameeskond-parnu-jk-vaprus/E1cKIo6k/;Sillamae - Tulevik;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/sillamae-kalev-tulevik/0CYVfhWq/
35. ROUND;Flora - Tammeka;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/flora-tammeka-tartu/E7OoSTqC/;Parnu JK Vaprus - Infonet Tallinn;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/parnu-jk-vaprus-fci-tallinn/0bgGJRjq/;Sillamae - Paide;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/sillamae-kalev-paide-linnameeskond/zHPsT9U5/;Tulevik - Kalju;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tulevik-kalju/vkWYUVag/;Narva - Levadia;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/narva-levadia/pSWUVBpm/
34. ROUND;Kalju - Paide;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/kalju-paide-linnameeskond/YcIkFMHb/;Levadia - Tulevik;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/levadia-tulevik/6BGcD0nB/;Sillamae - Infonet Tallinn;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/sillamae-kalev-fci-tallinn/SKHgEtX4/;Tammeka - Parnu JK Vaprus;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tammeka-tartu-parnu-jk-vaprus/fHGmO7rS/;Narva - Flora;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/narva-flora/zDanG22h/
33. ROUND;Flora - Parnu JK Vaprus;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/flora-parnu-jk-vaprus/GQHqPmTL/;Paide - Levadia;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/paide-linnameeskond-levadia/EcBwIOXu/;Sillamae - Tammeka;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/sillamae-kalev-tammeka-tartu/2PUXdu2U/;Tulevik - Narva;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tulevik-narva/OYVTcLnO/;Kalju - Infonet Tallinn;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/kalju-fci-tallinn/tAtPb1XH/
32. ROUND;Levadia - Infonet Tallinn;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/levadia-fci-tallinn/Ym3CDUUI/;Narva - Paide;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/narva-paide-linnameeskond/QsjbyYMP/;Parnu JK Vaprus - Sillamae;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/parnu-jk-vaprus-sillamae-kalev/80IuQTDF/;Tulevik - Flora;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tulevik-flora/niifxE7J/;Tammeka - Kalju;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tammeka-tartu-kalju/MDa8EAFC/
31. ROUND;Kalju - Parnu JK Vaprus;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/kalju-parnu-jk-vaprus/U9JyR9b9/;Levadia - Tammeka;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/levadia-tammeka-tartu/ziOB3PIn/;Paide - Tulevik;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/paide-linnameeskond-tulevik/EsNF2qYh/;Sillamae - Flora;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/sillamae-kalev-flora/YqwH0N25/;Infonet Tallinn - Narva;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/fci-tallinn-narva/S6xLasIB/
30. ROUND;Narva - Tammeka;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/narva-tammeka-tartu/tUO7453t/;Paide - Flora;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/paide-linnameeskond-flora/OCfgor3I/;Sillamae - Kalju;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/sillamae-kalev-kalju/23gcp2IO/;Tulevik - Infonet Tallinn;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tulevik-fci-tallinn/48Xu9oeP/;Parnu JK Vaprus - Levadia;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/parnu-jk-vaprus-levadia/noUWRkq3/
29. ROUND;Flora - Kalju;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/flora-kalju/SQbYk6lm/;Infonet Tallinn - Paide;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/fci-tallinn-paide-linnameeskond/YN1tlpJa/;Levadia - Sillamae;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/levadia-sillamae-kalev/Gniom4Y5/;Narva - Parnu JK Vaprus;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/narva-parnu-jk-vaprus/YsQSSVTd/;Tammeka - Tulevik;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tammeka-tartu-tulevik/lz0UjnZt/
28. ROUND;Infonet Tallinn - Flora;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/fci-tallinn-flora/8tI1eSQP/;Sillamae - Narva;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/sillamae-kalev-narva/UkJcd8BJ/;Kalju - Levadia;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/kalju-levadia/GnVFXOYI/;Parnu JK Vaprus - Tulevik;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/parnu-jk-vaprus-tulevik/Kvxo4nid/;Tammeka - Paide;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tammeka-tartu-paide-linnameeskond/KKy7Zp46/
27. ROUND;Levadia - Kalju;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/levadia-kalju/vkA3Fj06/;Narva - Sillamae;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/narva-sillamae-kalev/0bBaGWp0/;Flora - Infonet Tallinn;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/flora-fci-tallinn/WO6eHCVg/;Paide - Tammeka;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/paide-linnameeskond-tammeka-tartu/A9InJY0s/;Tulevik - Parnu JK Vaprus;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tulevik-parnu-jk-vaprus/tlws5Syj/
26. ROUND;Kalju - Flora;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/kalju-flora/tUx3zRl0/;Parnu JK Vaprus - Narva;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/parnu-jk-vaprus-narva/OCrx68Mq/;Sillamae - Levadia;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/sillamae-kalev-levadia/QwziwT4s/;Tammeka - Tulevik;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tammeka-tartu-tulevik/82PexmKm/;Paide - Infonet Tallinn;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/paide-linnameeskond-fci-tallinn/lIrPs9dQ/
25. ROUND;Levadia - Parnu JK Vaprus;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/levadia-parnu-jk-vaprus/M3dAAlES/;Tammeka - Narva;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/tammeka-tartu-narva/feqLrksK/;Flora - Paide;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/flora-paide-linnameeskond/vm1YKokD/;Infonet Tallinn - Tulevik;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/fci-tallinn-tulevik/6Z2QM7K0/;Sillamae - Kalju;https://www.betexplorer.com/soccer/estonia/meistriliiga-2017/sillamae-kalev-kalju/0d2ULRZ6/
