12. ROUND;Feniks Bucha - Olimpik Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/fc-feniks-bucha-olimpik-donetsk/d87RhyRJ/;Metalist Kharkiv - Ch. Odessa;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/metalist-kharkiv-ch-odessa/QXlGkZ6d/;Dnipro - Volyn Lutsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dnipro-volyn-lutsk/IRy2Dxa3/;Hoverla Uzhhorod - Oleksandriya;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/hoverla-uzhhorod-oleksandriya/QZTZ93hB/;Vorskla Poltava - FK Zorya Luhansk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/vorskla-poltava-zorya/f9Yw9N7H/;Met. Zaporizhya - Dyn. Kyiv;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/fc-metalurh-zaporizhya-dynamo-kyiv/EcoCjFij/;Shakhtar Donetsk - Karpaty;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/shakhtar-karpaty/WYe7iexp/
16. ROUND;Dnipro - Vorskla Poltava;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dnipro-vorskla-poltava/08SERSJD/;Dyn. Kyiv - Ch. Odessa;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dynamo-kyiv-ch-odessa/fkA1Wj5r/;Hoverla Uzhhorod - Shakhtar Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/hoverla-uzhhorod-shakhtar/xANZzXdR/;Volyn Lutsk - Met. Zaporizhya;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/volyn-lutsk-fc-metalurh-zaporizhya/n5OAS847/;FK Zorya Luhansk - Feniks Bucha;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/zorya-fc-feniks-bucha/l6n6ogJg/;Karpaty - Olimpik Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/karpaty-olimpik-donetsk/Yu95VAKl/;Oleksandriya - Metalist Kharkiv;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/oleksandriya-metalist-kharkiv/hrP6Tlk1/
15. ROUND;Feniks Bucha - Karpaty;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/fc-feniks-bucha-karpaty/fqm2nZ3m/;Metalist Kharkiv - FK Zorya Luhansk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/metalist-kharkiv-zorya/EyxuFkz8/;Met. Zaporizhya - Oleksandriya;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/fc-metalurh-zaporizhya-oleksandriya/zowyGVK1/;Ch. Odessa - Dnipro;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/ch-odessa-dnipro/O6JVyDsL/;Shakhtar Donetsk - Volyn Lutsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/shakhtar-volyn-lutsk/hMmWGB5e/;Vorskla Poltava - Hoverla Uzhhorod;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/vorskla-poltava-hoverla-uzhhorod/fyVSHijk/;Olimpik Donetsk - Dyn. Kyiv;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/olimpik-donetsk-dynamo-kyiv/trUQxgSE/
14. ROUND;Dnipro - Hoverla Uzhhorod;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dnipro-hoverla-uzhhorod/0EVOIXzq/;Dyn. Kyiv - Feniks Bucha;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dynamo-kyiv-fc-feniks-bucha/GhlbmFls/;Volyn Lutsk - Vorskla Poltava;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/volyn-lutsk-vorskla-poltava/b5qcNDSR/;Ch. Odessa - Olimpik Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/ch-odessa-olimpik-donetsk/h88c2Cj2/;FK Zorya Luhansk - Met. Zaporizhya;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/zorya-fc-metalurh-zaporizhya/2wjlPZcF/;Karpaty - Metalist Kharkiv;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/karpaty-metalist-kharkiv/8GjpQFr9/;Oleksandriya - Shakhtar Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/oleksandriya-shakhtar/tUlhOgDL/
13. ROUND;Ch. Odessa - Feniks Bucha;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/ch-odessa-fc-feniks-bucha/za6VietQ/;Oleksandriya - Vorskla Poltava;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/oleksandriya-vorskla-poltava/6iAk4YLk/;Volyn Lutsk - Hoverla Uzhhorod;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/volyn-lutsk-hoverla-uzhhorod/EH9g3hyd/;Dyn. Kyiv - Metalist Kharkiv;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dynamo-kyiv-metalist-kharkiv/8GUEAzqM/;Karpaty - Met. Zaporizhya;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/karpaty-fc-metalurh-zaporizhya/MJYI9fbS/;Olimpik Donetsk - Dnipro;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/olimpik-donetsk-dnipro/z3W6CdE9/;FK Zorya Luhansk - Shakhtar Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/zorya-shakhtar/S0Bo5E6q/
11. ROUND;Ch. Odessa - Met. Zaporizhya;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/ch-odessa-fc-metalurh-zaporizhya/I3wFERwt/;FK Zorya Luhansk - Hoverla Uzhhorod;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/zorya-hoverla-uzhhorod/4KuRBPNb/;Karpaty - Vorskla Poltava;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/karpaty-vorskla-poltava/jHyNC58h/;Oleksandriya - Volyn Lutsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/oleksandriya-volyn-lutsk/nqVVAqw5/;Olimpik Donetsk - Metalist Kharkiv;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/olimpik-donetsk-metalist-kharkiv/8rVGgr8U/;Feniks Bucha - Dnipro;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/fc-feniks-bucha-dnipro/r5JqUilJ/;Dyn. Kyiv - Shakhtar Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dynamo-kyiv-shakhtar/dfxJDogn/
10. ROUND;Dnipro - Oleksandriya;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dnipro-oleksandriya/zVW8e4wI/;Hoverla Uzhhorod - Karpaty;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/hoverla-uzhhorod-karpaty/ANoq189t/;Volyn Lutsk - FK Zorya Luhansk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/volyn-lutsk-zorya/MRS4dpOB/;Vorskla Poltava - Dyn. Kyiv;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/vorskla-poltava-dynamo-kyiv/hnyl0SOn/;Metalist Kharkiv - Feniks Bucha;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/metalist-kharkiv-fc-feniks-bucha/pK0tVXYC/;Met. Zaporizhya - Olimpik Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/fc-metalurh-zaporizhya-olimpik-donetsk/0Cvdb6ga/;Shakhtar Donetsk - Ch. Odessa;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/shakhtar-ch-odessa/Wxzhanvg/
9. ROUND;Ch. Odessa - Vorskla Poltava;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/ch-odessa-vorskla-poltava/QaDQrRgC/;Feniks Bucha - Met. Zaporizhya;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/fc-feniks-bucha-fc-metalurh-zaporizhya/2eByWDJ6/;FK Zorya Luhansk - Oleksandriya;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/zorya-oleksandriya/zVfH5l1P/;Karpaty - Volyn Lutsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/karpaty-volyn-lutsk/MR6Zt5OO/;Metalist Kharkiv - Dnipro;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/metalist-kharkiv-dnipro/vqBEoT9g/;Dyn. Kyiv - Hoverla Uzhhorod;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dynamo-kyiv-hoverla-uzhhorod/ry8Vso9I/;Olimpik Donetsk - Shakhtar Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/olimpik-donetsk-shakhtar/n9EMq7v6/
8. ROUND;Dnipro - FK Zorya Luhansk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dnipro-zorya/dKL9n9fm/;Hoverla Uzhhorod - Ch. Odessa;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/hoverla-uzhhorod-ch-odessa/bPgqWmA6/;Oleksandriya - Karpaty;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/oleksandriya-karpaty/nozvhVWP/;Volyn Lutsk - Dyn. Kyiv;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/volyn-lutsk-dynamo-kyiv/ITM5mkus/;Met. Zaporizhya - Metalist Kharkiv;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/fc-metalurh-zaporizhya-metalist-kharkiv/8fyzgBHJ/;Shakhtar Donetsk - Feniks Bucha;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/shakhtar-fc-feniks-bucha/O4CXWg40/;Vorskla Poltava - Olimpik Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/vorskla-poltava-olimpik-donetsk/hngmV7PC/
7. ROUND;Ch. Odessa - Volyn Lutsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/ch-odessa-volyn-lutsk/O61WYkQm/;Feniks Bucha - Vorskla Poltava;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/fc-feniks-bucha-vorskla-poltava/fV7TXZlf/;Karpaty - FK Zorya Luhansk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/karpaty-zorya/KYfuXTf0/;Dyn. Kyiv - Oleksandriya;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/dynamo-kyiv-oleksandriya/2c0zY9uf/;Met. Zaporizhya - Dnipro;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/fc-metalurh-zaporizhya-dnipro/nR7htYXD/;Olimpik Donetsk - Hoverla Uzhhorod;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/olimpik-donetsk-hoverla-uzhhorod/Uq2SZVAs/;Metalist Kharkiv - Shakhtar Donetsk;https://www.betexplorer.com/soccer/ukraine/pari-match-league-2015-2016/metalist-kharkiv-shakhtar/QH6duhmK/
