32. ROUND;BATE - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/bate-shakhtyor-soligorsk/Wnc9a2w1/;Din. Minsk - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/din-minsk-fc-gomel/hdb50rOf/;Zhodino - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/zhodino-naftan/bZb11O8l/
31. ROUND;Naftan - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/naftan-din-minsk/0ltb24gr/;Shakhtyor Soligorsk - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/shakhtyor-soligorsk-zhodino/t0TPKC99/
26. ROUND;BATE - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/bate-fc-gomel/67denh3p/
30. ROUND;BATE - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/bate-naftan/YZPHMYvc/;Zhodino - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/zhodino-din-minsk/WUoZck2d/;Shakhtyor Soligorsk - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/shakhtyor-soligorsk-fc-gomel/CQOLLhf3/
29. ROUND;FC Gomel - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/fc-gomel-zhodino/Meda4iPS/;Naftan - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/naftan-shakhtyor-soligorsk/O4rRaBXq/;Din. Minsk - BATE;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/din-minsk-bate/IRsVbVnj/
28. ROUND;Shakhtyor Soligorsk - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/shakhtyor-soligorsk-din-minsk/2gtb6DfG/;Zhodino - BATE;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/zhodino-bate/8Wtf7guA/;FC Gomel - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/fc-gomel-naftan/tpu25X9M/
27. ROUND;Naftan - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/naftan-zhodino/YDlsAeei/;FC Gomel - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/fc-gomel-din-minsk/C4mo9FAc/;Shakhtyor Soligorsk - BATE;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/shakhtyor-soligorsk-bate/fTxj8ZP3/
31. ROUND;FC Gomel - BATE;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/fc-gomel-bate/KjSTJWOF/
26. ROUND;Din. Minsk - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/din-minsk-naftan/pbeaoCIj/;Zhodino - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/zhodino-shakhtyor-soligorsk/0QJSjYfT/
25. ROUND;FC Gomel - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/fc-gomel-shakhtyor-soligorsk/ljGOiEuN/;Din. Minsk - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/din-minsk-zhodino/GxIGgzBA/;Naftan - BATE;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/naftan-bate/fTGKhfQG/
24. ROUND;BATE - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/bate-din-minsk/b1NBfGe4/;Zhodino - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/zhodino-fc-gomel/QmP3dxRi/;Shakhtyor Soligorsk - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/shakhtyor-soligorsk-naftan/KAO7edtb/
23. ROUND;Din. Minsk - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/din-minsk-shakhtyor-soligorsk/AusHYYYp/;Naftan - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/naftan-fc-gomel/CpLacIBo/;BATE - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/bate-zhodino/8WfkwFQT/
22. ROUND;Dnepr - Slutsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/dnepr-slutsk/Cx5PwAdB/;FC Minsk - Belshina;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/fc-minsk-belshina/QL2DtCCh/;Naftan - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/naftan-din-minsk/f1fUxUBH/;Neman - BATE;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/neman-bate/bZ0Lvjs5/;Shakhtyor Soligorsk - Brest;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/shakhtyor-soligorsk-brest/4C1HuWRb/;Zhodino - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/zhodino-fc-gomel/8p88shcn/
20. ROUND;Slutsk - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/slutsk-din-minsk/CIxvSCca/
21. ROUND;Brest - Neman;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/brest-neman/tbUfOUdO/;Din. Minsk - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/din-minsk-zhodino/j9yrRWC5/;FC Gomel - FC Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/fc-gomel-fc-minsk/Ug94rYst/;Slutsk - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/slutsk-naftan/KrtnQjSB/;BATE - Dnepr;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/bate-dnepr/bZvjPAsI/;Belshina - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/belshina-shakhtyor-soligorsk/hYXbNlCU/
19. ROUND;Din. Minsk - BATE;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2014/din-minsk-bate/Cd13FZDg/
