26. ROUND;BATE - Slutsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/bate-slutsk/tp9j0FiK/;Belshina - Mikashevichi;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/belshina-mikashevichi/hOSevYU0/;FC Gomel - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/fc-gomel-din-minsk/AaaMfgFs/;FC Minsk - Vitebsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/fc-minsk-vitebsk/noSawhp7/;Neman - Slavia Mozyr;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/neman-slavia-mozyr/z78faZ6Q/;Shakhtyor Soligorsk - Brest;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/shakhtyor-soligorsk-brest/2gAn1exE/;Zhodino - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/zhodino-naftan/QyR3xCaD/
25. ROUND;Brest - BATE;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/brest-bate/QecGb2GF/;Din. Minsk - Belshina;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/din-minsk-belshina/jw5314Wd/;Mikashevichi - FC Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/mikashevichi-fc-minsk/vLOiuEFf/;Naftan - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/naftan-shakhtyor-soligorsk/I5zqszor/;Slavia Mozyr - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/slavia-mozyr-fc-gomel/4t970Oo3/;Slutsk - Neman;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/slutsk-neman/n5bCar19/;Vitebsk - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/vitebsk-zhodino/ddZntf0l/
24. ROUND;Din. Minsk - Slavia Mozyr;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/din-minsk-slavia-mozyr/xzHLxLgd/;Neman - Brest;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/neman-brest/t8NCvsPq/;BATE - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/bate-naftan/vayoqNGS/;FC Gomel - Slutsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/fc-gomel-slutsk/bqIHw1vj/;Shakhtyor Soligorsk - Vitebsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/shakhtyor-soligorsk-vitebsk/pxxsp31M/;Belshina - FC Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/belshina-fc-minsk/jwqYoPW9/;Zhodino - Mikashevichi;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/zhodino-mikashevichi/Y1YxoqnG/
23. ROUND;Brest - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/brest-fc-gomel/lEbZQNfp/;Naftan - Neman;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/naftan-neman/2H2wQsAj/;Slavia Mozyr - Belshina;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/slavia-mozyr-belshina/hrD3WqXM/;FC Minsk - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/fc-minsk-zhodino/CnpUn5H3/;Mikashevichi - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/mikashevichi-shakhtyor-soligorsk/rDuQmo2c/;Slutsk - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/slutsk-din-minsk/WYB7V3nT/;Vitebsk - BATE;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/vitebsk-bate/4MtMlRni/
22. ROUND;Din. Minsk - Brest;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/din-minsk-brest/Yuc2Y52A/;BATE - Mikashevichi;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/bate-mikashevichi/ri4ky8Ii/;FC Gomel - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/fc-gomel-naftan/vJcbZom4/;Shakhtyor Soligorsk - FC Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/shakhtyor-soligorsk-fc-minsk/405oxl3o/;Belshina - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/belshina-zhodino/GpC3D4Qp/;Neman - Vitebsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/neman-vitebsk/QFgfzSXc/;Slavia Mozyr - Slutsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/slavia-mozyr-slutsk/CWe6XPHG/
21. ROUND;Vitebsk - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/vitebsk-fc-gomel/v5IPKnYA/;Brest - Slavia Mozyr;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/brest-slavia-mozyr/rwPGM83b/;Mikashevichi - Neman;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/mikashevichi-neman/YRHTJ6mH/;Slutsk - Belshina;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/slutsk-belshina/4nQCNllh/;Naftan - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/naftan-din-minsk/0EJLLSI4/;Zhodino - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/zhodino-shakhtyor-soligorsk/EyQyIpIT/;FC Minsk - BATE;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/fc-minsk-bate/WCzXIQ2N/
20. ROUND;Din. Minsk - Vitebsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/din-minsk-vitebsk/UV80KIMU/;Neman - FC Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/neman-fc-minsk/rFAhMvhI/;BATE - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/bate-zhodino/4OBlNKxC/;Belshina - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/belshina-shakhtyor-soligorsk/MaMqO0N5/;FC Gomel - Mikashevichi;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/fc-gomel-mikashevichi/juAdLb7O/;Slavia Mozyr - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/slavia-mozyr-naftan/dMM4PAJu/;Slutsk - Brest;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/slutsk-brest/APQ8OUYo/
19. ROUND;Brest - Belshina;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/brest-belshina/G4ADL717/;FC Minsk - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/fc-minsk-fc-gomel/zqKXQ2wm/;Naftan - Slutsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/naftan-slutsk/SvEHKRGD/;Vitebsk - Slavia Mozyr;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/vitebsk-slavia-mozyr/tr2aqBgE/;Zhodino - Neman;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/zhodino-neman/EZIyQMhg/;BATE - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/bate-shakhtyor-soligorsk/8dIuPt8a/;Mikashevichi - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/mikashevichi-din-minsk/I7PSRrOt/
18. ROUND;BATE - Belshina;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/bate-belshina/YHxMViPE/;Din. Minsk - FC Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/din-minsk-fc-minsk/nPIdPk2r/;FC Gomel - Zhodino;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/fc-gomel-zhodino/trtUTVgR/;Neman - Shakhtyor Soligorsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/neman-shakhtyor-soligorsk/SvxQUBvL/;Brest - Naftan;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/brest-naftan/YuL8Mmn1/;Slavia Mozyr - Mikashevichi;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/slavia-mozyr-mikashevichi/QFH0O9Hl/;Slutsk - Vitebsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/slutsk-vitebsk/fkM4NTWf/
17. ROUND;Mikashevichi - Slutsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/mikashevichi-slutsk/M7GVAjmk/;Naftan - Belshina;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/naftan-belshina/xzuaGCPR/;Shakhtyor Soligorsk - FC Gomel;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/shakhtyor-soligorsk-fc-gomel/8OIs8lX7/;Vitebsk - Brest;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/vitebsk-brest/vqRQBWXr/;Zhodino - Din. Minsk;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/zhodino-din-minsk/UXJw9UH1/;BATE - Neman;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/bate-neman/fRwIWX98/;FC Minsk - Slavia Mozyr;https://www.betexplorer.com/soccer/belarus/vysshaya-liga-2015/fc-minsk-slavia-mozyr/zBKZ9A2e/
