28. ROUND;Cabinteely - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-athlone/hQuLiNYJ/;Finn Harps - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-wexford/KI2MFTL2/;Shelbourne - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-cobh-ramblers/Wh6QEmy9/;Waterford - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-uc-dublin/QF5UD7jF/
27. ROUND;Cobh Ramblers - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-waterford/IDOwipq2/;Athlone - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-finn-harps/AmLVh6Ek/;UC Dublin - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-cabinteely/vNiwTwdJ/;Wexford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-shelbourne/vNPZiQTe/
26. ROUND;Cabinteely - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-cobh-ramblers/0WhZTJtD/;Finn Harps - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-uc-dublin/xd4gCfFA/;Shelbourne - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-waterford/ja8cBEUG/;Wexford - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-athlone/WdMRgnaq/
25. ROUND;Cobh Ramblers - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-finn-harps/rZ4kDz04/;Athlone - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-shelbourne/OWllFdVi/;UC Dublin - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-wexford/4r6oEGpb/;Waterford - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-cabinteely/KKyxVaR6/
18. ROUND;Wexford - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-uc-dublin/IiiUl0Hn/
24. ROUND;Athlone - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-uc-dublin/fHAzdZUT/;Finn Harps - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-waterford/ptjpGxGo/;Shelbourne - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-cabinteely/tUxYVuC0/;Wexford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-cobh-ramblers/Wx22igwo/
23. ROUND;Cobh Ramblers - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-athlone/ChLVdFFN/;Cabinteely - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-finn-harps/n7wUWLdf/;Shelbourne - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-uc-dublin/Y1MRce0H/;Waterford - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-wexford/4SHNbyoB/
17. ROUND;UC Dublin - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-athlone/6DNBWI1I/
22. ROUND;Athlone - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-waterford/pSAB1w1h/;Finn Harps - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-shelbourne/QyJJaHV4/;UC Dublin - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-cobh-ramblers/rDTE0cGb/;Wexford - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-cabinteely/Y3ZPX1sl/
21. ROUND;Cobh Ramblers - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-shelbourne/j5B72Jon/;Athlone - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-cabinteely/jupLYsSs/;UC Dublin - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-waterford/CvtcrG0U/;Wexford - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-finn-harps/CEC33aWu/
20. ROUND;Cabinteely - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-uc-dublin/lWcgwOJQ/;Finn Harps - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-athlone/YmsgqdoO/;Shelbourne - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-wexford/vRskpxWH/;Waterford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-cobh-ramblers/QNwooIGB/
19. ROUND;UC Dublin - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-finn-harps/raltnb15/;Cobh Ramblers - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-cabinteely/Kdgkv44K/;Athlone - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-wexford/drjYmKWh/;Waterford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-shelbourne/48kxmvna/
18. ROUND;Finn Harps - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-cobh-ramblers/zT1Pkt2t/;Shelbourne - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-athlone/b7AcfMgP/;Cabinteely - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-waterford/t6foupkE/
17. ROUND;Cobh Ramblers - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-wexford/p4MFVxHO/;Cabinteely - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-shelbourne/v1G2G0CD/;Waterford - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-finn-harps/lxT6XbnC/
16. ROUND;Athlone - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-cobh-ramblers/4lRfz12g/;Finn Harps - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-cabinteely/SQCbHtc7/;Wexford - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-waterford/AoU2YvX5/
15. ROUND;Cobh Ramblers - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-uc-dublin/MPyjysmm/;Cabinteely - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-wexford/Y3DfIMs1/;Shelbourne - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-finn-harps/rZxnxNXt/;Waterford - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-athlone/jsoKt3PP/
14. ROUND;Cabinteely - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-athlone/fDEjJ2Sf/;Finn Harps - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-wexford/CjnGsqAJ/;Shelbourne - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-cobh-ramblers/Ao8XIaXI/;Waterford - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-uc-dublin/dr4TJuIC/
16. ROUND;UC Dublin - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-shelbourne/GOUbZKHa/
12. ROUND;Wexford - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-athlone/CI8mtWYE/
13. ROUND;Athlone - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-finn-harps/d8ZOMsYg/;Cobh Ramblers - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-waterford/OU5LL1m0/;UC Dublin - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-cabinteely/xxKoKrDl/;Wexford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-shelbourne/2L4PKL26/
12. ROUND;Cabinteely - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-cobh-ramblers/boLsLOcr/;Finn Harps - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-uc-dublin/IHzLNNIm/;Shelbourne - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-waterford/OfyHO33s/
11. ROUND;Cobh Ramblers - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-finn-harps/UgJrsCJ8/;Athlone - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-shelbourne/j3Kvrh42/;UC Dublin - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-wexford/2mRdJ8R1/;Waterford - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-cabinteely/t6YFP4kR/
10. ROUND;Athlone - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-uc-dublin/UcZqMAsq/;Finn Harps - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-waterford/OdShKlCe/;Shelbourne - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-cabinteely/S2UBQpzL/;Wexford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-cobh-ramblers/tYxlLUdk/
9. ROUND;Cobh Ramblers - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-athlone/CInIQjZR/;Cabinteely - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-finn-harps/pvu7RQKE/;Shelbourne - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-uc-dublin/YRmERWJL/;Waterford - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-wexford/Gjg9SC4F/
8. ROUND;Athlone - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-waterford/UZjcVEKd/;Finn Harps - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-shelbourne/x0f5Thk9/;UC Dublin - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-cobh-ramblers/rwe1UYZ2/;Wexford - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-cabinteely/6mt3S658/
7. ROUND;Cobh Ramblers - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-shelbourne/Q1QGMMGd/;Wexford - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-finn-harps/nBRCN21j/;Athlone - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-cabinteely/hWxM3NS7/;UC Dublin - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-waterford/voS8Ornp/
6. ROUND;Cabinteely - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-uc-dublin/EuvI43D1/;Finn Harps - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-athlone/xxtsTOwT/;Shelbourne - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-wexford/fDjxU4OM/;Waterford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-cobh-ramblers/tAnYUp9G/
5. ROUND;Cobh Ramblers - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-cabinteely/WGlD5qbe/;Athlone - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-wexford/8dlQW6v4/;UC Dublin - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-finn-harps/jLgLXnPc/;Waterford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-shelbourne/nmmUVQgA/
4. ROUND;Cabinteely - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-waterford/IDp96Prk/;Finn Harps - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-cobh-ramblers/bR6Z9qXj/;Shelbourne - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-athlone/0tlWAPHp/;Wexford - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-uc-dublin/CUfHYS9i/
3. ROUND;Cobh Ramblers - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-wexford/faB3F59T/;Cabinteely - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-shelbourne/Ojo575Tr/;UC Dublin - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-athlone/G8CaGofN/;Waterford - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-finn-harps/nZ7eHRvH/
2. ROUND;Athlone - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2015/athlone-cobh-ramblers/QJJnJmA4/;Finn Harps - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-cabinteely/MsawCoLR/;UC Dublin - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-shelbourne/CGFrKTfb/;Wexford - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2015/wexford-waterford/8r9iI7PA/
1. ROUND;Cobh Ramblers - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/cobh-ramblers-uc-dublin/IgGvL9uh/;Cabinteely - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2015/cabinteely-wexford/464YCR5L/;Shelbourne - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/shelbourne-finn-harps/v3HzMkQo/;Waterford - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2015/waterford-athlone/vBBac6mo/
FINAL - 2ND LEG;Finn Harps - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-limerick/82cGEle5/
FINAL - 1ST LEG;Limerick - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/limerick-finn-harps/UBbCFUua/
SEMI-FINALS - 2ND LEG;Finn Harps - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2015/finn-harps-uc-dublin/6iQicZf5/
SEMI-FINALS - 1ST LEG;UC Dublin - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2015/uc-dublin-finn-harps/S0RmbFua/
