28. ROUND;Cobh Ramblers - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-shelbourne/dvMFoqvP/;Finn Harps - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/finn-harps-longford/0CndfyrP/;Galway - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/galway-united-wexford/2LYNkejt/;Shamrock 2 - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-waterford/WfwSlF5n/
27. ROUND;Longford - Shamrock 2;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-shamrock-2/p4IBnPOI/;Shelbourne - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/shelbourne-galway-united/CjK3lof6/;Waterford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-cobh-ramblers/fFPbkRv0/;Wexford - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/wexford-finn-harps/jsJ7m59C/
26. ROUND;Cobh Ramblers - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-galway-united/M1RjimAm/;Finn Harps - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/finn-harps-shelbourne/8bNnhTfs/;Shamrock 2 - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-wexford/GOQfj7Pg/;Waterford - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-longford/S09I9eQE/
25. ROUND;Galway - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/galway-united-finn-harps/0lYNmE3e/;Longford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-cobh-ramblers/lAAEAyB8/;Shelbourne - Shamrock 2;https://www.betexplorer.com/soccer/ireland/division-1-2014/shelbourne-shamrock-2/rDNSnYI1/;Wexford - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2014/wexford-waterford/M3MWohY7/
24. ROUND;Shamrock 2 - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-galway-united/noUJlflk/;Cobh Ramblers - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-finn-harps/hOUFkzZr/;Longford - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-wexford/jFrlfGQR/;Waterford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-shelbourne/YwlqedBL/
23. ROUND;Cobh Ramblers - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-wexford/fmkudxdF/;Finn Harps - Shamrock 2;https://www.betexplorer.com/soccer/ireland/division-1-2014/finn-harps-shamrock-2/2uXXcbR2/;Galway - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2014/galway-united-waterford/0zgkZEl2/;Shelbourne - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/shelbourne-longford/0QkycIt9/
22. ROUND;Shamrock 2 - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-cobh-ramblers/MqfozeZe/;Longford - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-galway-united/hAksyyKk/;Waterford - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-finn-harps/8xEAtcdS/;Wexford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/wexford-shelbourne/EJjwxH4q/
21. ROUND;Longford - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-finn-harps/fZ96swsM/;Shelbourne - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2014/shelbourne-cobh-ramblers/MLBbqaC9/;Waterford - Shamrock 2;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-shamrock-2/tAf1puc3/;Wexford - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/wexford-galway-united/0CA2rJRF/
20. ROUND;Cobh Ramblers - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-waterford/lG7FMy5d/;Finn Harps - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/finn-harps-wexford/zD3BNHkj/;Galway - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/galway-united-shelbourne/hlE6Oczp/;Shamrock 2 - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-longford/2JecoLsc/
19. ROUND;Longford - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-waterford/juSvTwSS/;Galway - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2014/galway-united-cobh-ramblers/0jZRVurA/;Shelbourne - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/shelbourne-finn-harps/rFOWUacG/;Wexford - Shamrock 2;https://www.betexplorer.com/soccer/ireland/division-1-2014/wexford-shamrock-2/M5NzUJCM/
10. ROUND;Longford - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-wexford/Spm5kXw7/
18. ROUND;Shamrock 2 - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-shelbourne/lGVNWLS3/;Cobh Ramblers - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-longford/fgWJX1Dc/;Finn Harps - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/finn-harps-galway-united/G2XFYsbi/;Waterford - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-wexford/volX9bLj/
17. ROUND;Finn Harps - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2014/finn-harps-cobh-ramblers/UBbcG0rN/;Galway - Shamrock 2;https://www.betexplorer.com/soccer/ireland/division-1-2014/galway-united-shamrock-2/nm9hHtTG/;Shelbourne - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2014/shelbourne-waterford/rF21FKcT/;Wexford - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/wexford-longford/0fkTAv6p/
16. ROUND;Shamrock 2 - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-finn-harps/8dAlIMDA/;Longford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-shelbourne/ELeoJ2b4/;Waterford - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-galway-united/h67xLOTi/;Wexford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2014/wexford-cobh-ramblers/zVdsKrqb/
15. ROUND;Cobh Ramblers - Shamrock 2;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-shamrock-2/v33YL4Eo/;Finn Harps - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2014/finn-harps-waterford/lzhNEm7I/;Galway - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/galway-united-longford/WbcIFTiC/;Shelbourne - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/shelbourne-wexford/QaFjcLyo/
14. ROUND;Cobh Ramblers - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-shelbourne/nBe6IV7g/;Finn Harps - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/finn-harps-longford/h8bEG9x6/;Galway - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/galway-united-wexford/boaAHkNa/;Shamrock 2 - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-waterford/4n61JBhm/
4. ROUND;Cobh Ramblers - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-longford/vqu0podA/
13. ROUND;Longford - Shamrock 2;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-shamrock-2/Qe7cKiws/;Shelbourne - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/shelbourne-galway-united/fDGRPDFJ/;Waterford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-cobh-ramblers/h8xq1UxJ/;Wexford - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/wexford-finn-harps/Y3FVOXUP/
12. ROUND;Shamrock 2 - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-wexford/v5Yv2ANC/;Cobh Ramblers - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-galway-united/QuJZ4Cwf/;Finn Harps - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/finn-harps-shelbourne/prZz3j86/;Waterford - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-longford/6izX3Wh0/
11. ROUND;Longford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-cobh-ramblers/nkKV5hOm/;Galway - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/galway-united-finn-harps/YsveCfoK/;Shelbourne - Shamrock 2;https://www.betexplorer.com/soccer/ireland/division-1-2014/shelbourne-shamrock-2/G6TaBE0Q/;Wexford - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2014/wexford-waterford/hSKR6Y8s/
10. ROUND;Shamrock 2 - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-galway-united/fiuiDzWD/;Cobh Ramblers - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-finn-harps/6yn9ligD/;Waterford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-shelbourne/pMc0jDO0/
9. ROUND;Cobh Ramblers - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2014/cobh-ramblers-wexford/nyucig9f/;Finn Harps - Shamrock 2;https://www.betexplorer.com/soccer/ireland/division-1-2014/finn-harps-shamrock-2/ENtkgFvr/;Galway - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2014/galway-united-waterford/YTbMceWQ/;Shelbourne - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2014/shelbourne-longford/hEughZgl/
8. ROUND;Shamrock 2 - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2014/shamrock-2-cobh-ramblers/fw0IbyHK/;Longford - Galway;https://www.betexplorer.com/soccer/ireland/division-1-2014/longford-galway-united/0G0EaH1E/;Waterford - Finn Harps;https://www.betexplorer.com/soccer/ireland/division-1-2014/waterford-finn-harps/p8IRyE97/;Wexford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2014/wexford-shelbourne/nDdA0cn8/
