28. ROUND;Athlone - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2017/athlone-uc-dublin/vykoN6Df/;Cobh Ramblers - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2017/cobh-ramblers-waterford/IRmkMQS0/;Longford - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2017/longford-wexford/ClmgLpr7/;Shelbourne - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2017/shelbourne-cabinteely/QiicK4cD/
27. ROUND;Cabinteely - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2017/cabinteely-athlone/ljrEUlLK/;UC Dublin - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2017/uc-dublin-cobh-ramblers/2gnIT8zR/;Waterford - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2017/waterford-longford/KYYqPSrr/;Wexford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2017/wexford-shelbourne/bPXmOnbl/
26. ROUND;Cobh Ramblers - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2017/cobh-ramblers-cabinteely/6Rh9VU5E/;Longford - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2017/longford-uc-dublin/Szf5WAj8/;Shelbourne - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2017/shelbourne-athlone/0U1J87b1/;Wexford - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2017/wexford-waterford/vL0N7RD7/
25. ROUND;Athlone - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2017/athlone-cobh-ramblers/Ol8uGk6R/;Cabinteely - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2017/cabinteely-longford/Qcf7B9Er/;UC Dublin - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2017/uc-dublin-wexford/KKgBATTl/;Waterford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2017/waterford-shelbourne/I5CE9mqe/
24. ROUND;Longford - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2017/longford-athlone/KdBOJX62/;Shelbourne - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2017/shelbourne-cobh-ramblers/YaFSIiM8/;Waterford - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2017/waterford-uc-dublin/SMEWHByF/;Wexford - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2017/wexford-cabinteely/6DDzHVjL/
23. ROUND;Cobh Ramblers - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2017/cobh-ramblers-longford/IiXuelU1/;Athlone - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2017/athlone-wexford/hpzUcjpq/;Cabinteely - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2017/cabinteely-waterford/WzZXdAak/;Shelbourne - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2017/shelbourne-uc-dublin/v1YydUEe/
22. ROUND;Longford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2017/longford-shelbourne/CnMaFIFG/;UC Dublin - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2017/uc-dublin-cabinteely/QVJmIKVc/;Waterford - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2017/waterford-athlone/4MIiHvo4/;Wexford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2017/wexford-cobh-ramblers/bqIeGb0A/
21. ROUND;Cabinteely - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2017/cabinteely-shelbourne/t8oVawGT/;UC Dublin - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2017/uc-dublin-athlone/G0xcecOp/;Waterford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2017/waterford-cobh-ramblers/U3QvKt1o/;Wexford - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2017/wexford-longford/8fPrJ0Gi/
20. ROUND;Cobh Ramblers - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2017/cobh-ramblers-uc-dublin/bqdQ0J0N/;Longford - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2017/longford-waterford/KhcM1aoH/;Athlone - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2017/athlone-cabinteely/CSgE3LG4/;Shelbourne - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2017/shelbourne-wexford/jJhI2uWA/
19. ROUND;Athlone - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2017/athlone-shelbourne/rm2c73Hu/;Cabinteely - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2017/cabinteely-cobh-ramblers/Mw116NWo/;UC Dublin - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2017/uc-dublin-longford/G0055snh/;Waterford - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2017/waterford-wexford/U349411b/
18. ROUND;Cobh Ramblers - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2017/cobh-ramblers-athlone/Wb712BKU/;Longford - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2017/longford-cabinteely/h88c3i5O/;Shelbourne - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2017/shelbourne-waterford/pr5k5DzC/;Wexford - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2017/wexford-uc-dublin/bo9g4XkI/
17. ROUND;Cobh Ramblers - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2017/cobh-ramblers-shelbourne/2JFp6gL5/;Athlone - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2017/athlone-longford/G2DY8eym/;Cabinteely - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2017/cabinteely-wexford/fgCx8Fjg/;UC Dublin - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2017/uc-dublin-waterford/OSGt7Z5a/
16. ROUND;Longford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2017/longford-cobh-ramblers/YwOT9yMt/;UC Dublin - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2017/uc-dublin-shelbourne/6ipGjELI/;Waterford - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2017/waterford-cabinteely/prqKkYzP/;Wexford - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2017/wexford-athlone/boX1EHDP/
15. ROUND;Athlone - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2017/athlone-waterford/2amafdMg/;Cobh Ramblers - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2017/cobh-ramblers-wexford/APj7hzi6/;Shelbourne - Longford;https://www.betexplorer.com/soccer/ireland/division-1-2017/shelbourne-longford/lGkBif6C/;Cabinteely - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2017/cabinteely-uc-dublin/G2i3gGy0/
14. ROUND;Cobh Ramblers - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2017/cobh-ramblers-waterford/WADK1vUJ/;Longford - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2017/longford-wexford/Kzbfex7m/;Athlone - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2017/athlone-uc-dublin/A1CO0bqQ/;Shelbourne - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2017/shelbourne-cabinteely/tpajdIis/
